,file_name,label
91,ILSVRC2012_val_00046969.JPEG,1
92,ILSVRC2012_val_00047396.JPEG,1
93,ILSVRC2012_val_00047561.JPEG,1
94,ILSVRC2012_val_00048840.JPEG,1
95,ILSVRC2012_val_00048864.JPEG,1
96,ILSVRC2012_val_00049585.JPEG,1
97,ILSVRC2012_val_00049617.JPEG,1
98,ILSVRC2012_val_00049712.JPEG,1
99,ILSVRC2012_val_00002338.JPEG,2
100,ILSVRC2012_val_00002752.JPEG,2
101,ILSVRC2012_val_00004311.JPEG,2
102,ILSVRC2012_val_00004329.JPEG,2
103,ILSVRC2012_val_00006491.JPEG,2
104,ILSVRC2012_val_00008848.JPEG,2
105,ILSVRC2012_val_00014467.JPEG,2
106,ILSVRC2012_val_00015157.JPEG,2
107,ILSVRC2012_val_00015220.JPEG,2
108,ILSVRC2012_val_00016168.JPEG,2
109,ILSVRC2012_val_00016859.JPEG,2
110,ILSVRC2012_val_00016988.JPEG,2
111,ILSVRC2012_val_00017105.JPEG,2
112,ILSVRC2012_val_00017194.JPEG,2
113,ILSVRC2012_val_00019409.JPEG,2
114,ILSVRC2012_val_00019435.JPEG,2
115,ILSVRC2012_val_00020011.JPEG,2
116,ILSVRC2012_val_00023185.JPEG,2
117,ILSVRC2012_val_00024940.JPEG,2
118,ILSVRC2012_val_00025900.JPEG,2
119,ILSVRC2012_val_00027063.JPEG,2
120,ILSVRC2012_val_00027419.JPEG,2
121,ILSVRC2012_val_00027514.JPEG,2
122,ILSVRC2012_val_00028028.JPEG,2
123,ILSVRC2012_val_00029481.JPEG,2
124,ILSVRC2012_val_00030127.JPEG,2
125,ILSVRC2012_val_00031466.JPEG,2
126,ILSVRC2012_val_00031720.JPEG,2
127,ILSVRC2012_val_00031808.JPEG,2
128,ILSVRC2012_val_00032288.JPEG,2
129,ILSVRC2012_val_00032417.JPEG,2
130,ILSVRC2012_val_00034950.JPEG,2
131,ILSVRC2012_val_00035223.JPEG,2
132,ILSVRC2012_val_00035774.JPEG,2
133,ILSVRC2012_val_00036737.JPEG,2
134,ILSVRC2012_val_00037050.JPEG,2
135,ILSVRC2012_val_00037135.JPEG,2
136,ILSVRC2012_val_00037488.JPEG,2
137,ILSVRC2012_val_00037998.JPEG,2
138,ILSVRC2012_val_00039304.JPEG,2
139,ILSVRC2012_val_00039445.JPEG,2
140,ILSVRC2012_val_00039865.JPEG,2
141,ILSVRC2012_val_00040098.JPEG,2
142,ILSVRC2012_val_00040710.JPEG,2
143,ILSVRC2012_val_00042345.JPEG,2
144,ILSVRC2012_val_00044052.JPEG,2
145,ILSVRC2012_val_00044896.JPEG,2
146,ILSVRC2012_val_00045730.JPEG,2
147,ILSVRC2012_val_00046171.JPEG,2
148,ILSVRC2012_val_00002922.JPEG,3
149,ILSVRC2012_val_00002969.JPEG,3
150,ILSVRC2012_val_00003183.JPEG,3
151,ILSVRC2012_val_00003204.JPEG,3
152,ILSVRC2012_val_00007743.JPEG,3
153,ILSVRC2012_val_00007875.JPEG,3
154,ILSVRC2012_val_00008024.JPEG,3
155,ILSVRC2012_val_00008108.JPEG,3
156,ILSVRC2012_val_00010074.JPEG,3
157,ILSVRC2012_val_00012328.JPEG,3
158,ILSVRC2012_val_00013484.JPEG,3
159,ILSVRC2012_val_00013628.JPEG,3
160,ILSVRC2012_val_00015631.JPEG,3
161,ILSVRC2012_val_00018466.JPEG,3
162,ILSVRC2012_val_00019424.JPEG,3
163,ILSVRC2012_val_00023443.JPEG,3
164,ILSVRC2012_val_00023935.JPEG,3
165,ILSVRC2012_val_00024854.JPEG,3
166,ILSVRC2012_val_00024895.JPEG,3
167,ILSVRC2012_val_00025133.JPEG,3
168,ILSVRC2012_val_00025137.JPEG,3
169,ILSVRC2012_val_00025640.JPEG,3
170,ILSVRC2012_val_00025686.JPEG,3
171,ILSVRC2012_val_00025969.JPEG,3
172,ILSVRC2012_val_00026001.JPEG,3
173,ILSVRC2012_val_00028564.JPEG,3
174,ILSVRC2012_val_00029300.JPEG,3
175,ILSVRC2012_val_00029568.JPEG,3
176,ILSVRC2012_val_00030156.JPEG,3
177,ILSVRC2012_val_00030658.JPEG,3
178,ILSVRC2012_val_00030926.JPEG,3
179,ILSVRC2012_val_00031071.JPEG,3
180,ILSVRC2012_val_00031243.JPEG,3
181,ILSVRC2012_val_00031568.JPEG,3
182,ILSVRC2012_val_00032130.JPEG,3
183,ILSVRC2012_val_00034038.JPEG,3
184,ILSVRC2012_val_00034413.JPEG,3
185,ILSVRC2012_val_00035405.JPEG,3
186,ILSVRC2012_val_00035495.JPEG,3
187,ILSVRC2012_val_00036420.JPEG,3
188,ILSVRC2012_val_00037516.JPEG,3
189,ILSVRC2012_val_00037581.JPEG,3
190,ILSVRC2012_val_00037780.JPEG,3
191,ILSVRC2012_val_00037915.JPEG,3
192,ILSVRC2012_val_00040388.JPEG,3
193,ILSVRC2012_val_00041635.JPEG,3
194,ILSVRC2012_val_00046159.JPEG,3
195,ILSVRC2012_val_00047326.JPEG,3
196,ILSVRC2012_val_00048890.JPEG,3
197,ILSVRC2012_val_00049000.JPEG,3
198,ILSVRC2012_val_00001676.JPEG,4
199,ILSVRC2012_val_00003558.JPEG,4
200,ILSVRC2012_val_00004417.JPEG,4
201,ILSVRC2012_val_00005339.JPEG,4
202,ILSVRC2012_val_00007405.JPEG,4
203,ILSVRC2012_val_00009460.JPEG,4
204,ILSVRC2012_val_00009978.JPEG,4
205,ILSVRC2012_val_00011388.JPEG,4
206,ILSVRC2012_val_00012546.JPEG,4
207,ILSVRC2012_val_00012879.JPEG,4
208,ILSVRC2012_val_00013847.JPEG,4
209,ILSVRC2012_val_00015139.JPEG,4
210,ILSVRC2012_val_00015545.JPEG,4
211,ILSVRC2012_val_00016259.JPEG,4
212,ILSVRC2012_val_00016347.JPEG,4
213,ILSVRC2012_val_00016395.JPEG,4
214,ILSVRC2012_val_00016834.JPEG,4
215,ILSVRC2012_val_00018943.JPEG,4
216,ILSVRC2012_val_00018948.JPEG,4
217,ILSVRC2012_val_00020418.JPEG,4
218,ILSVRC2012_val_00021325.JPEG,4
219,ILSVRC2012_val_00022552.JPEG,4
220,ILSVRC2012_val_00023074.JPEG,4
221,ILSVRC2012_val_00023986.JPEG,4
222,ILSVRC2012_val_00024015.JPEG,4
223,ILSVRC2012_val_00025627.JPEG,4
224,ILSVRC2012_val_00026490.JPEG,4
225,ILSVRC2012_val_00027113.JPEG,4
226,ILSVRC2012_val_00027160.JPEG,4
227,ILSVRC2012_val_00027283.JPEG,4
228,ILSVRC2012_val_00028084.JPEG,4
229,ILSVRC2012_val_00029886.JPEG,4
230,ILSVRC2012_val_00031169.JPEG,4
231,ILSVRC2012_val_00031424.JPEG,4
232,ILSVRC2012_val_00034115.JPEG,4
233,ILSVRC2012_val_00034178.JPEG,4
234,ILSVRC2012_val_00035367.JPEG,4
235,ILSVRC2012_val_00036479.JPEG,4
236,ILSVRC2012_val_00037705.JPEG,4
237,ILSVRC2012_val_00039588.JPEG,4
238,ILSVRC2012_val_00040843.JPEG,4
239,ILSVRC2012_val_00041400.JPEG,4
240,ILSVRC2012_val_00044788.JPEG,4
241,ILSVRC2012_val_00045133.JPEG,4
242,ILSVRC2012_val_00045580.JPEG,4
243,ILSVRC2012_val_00045925.JPEG,4
244,ILSVRC2012_val_00047320.JPEG,4
245,ILSVRC2012_val_00047431.JPEG,4
246,ILSVRC2012_val_00048576.JPEG,4
247,ILSVRC2012_val_00049166.JPEG,4
248,ILSVRC2012_val_00002207.JPEG,5
249,ILSVRC2012_val_00004698.JPEG,5
250,ILSVRC2012_val_00004969.JPEG,5
251,ILSVRC2012_val_00005432.JPEG,5
252,ILSVRC2012_val_00006251.JPEG,5
253,ILSVRC2012_val_00006554.JPEG,5
254,ILSVRC2012_val_00007569.JPEG,5
255,ILSVRC2012_val_00008640.JPEG,5
256,ILSVRC2012_val_00008749.JPEG,5
257,ILSVRC2012_val_00008963.JPEG,5
258,ILSVRC2012_val_00009208.JPEG,5
259,ILSVRC2012_val_00009237.JPEG,5
260,ILSVRC2012_val_00009420.JPEG,5
261,ILSVRC2012_val_00009518.JPEG,5
262,ILSVRC2012_val_00011782.JPEG,5
263,ILSVRC2012_val_00014741.JPEG,5
264,ILSVRC2012_val_00015549.JPEG,5
265,ILSVRC2012_val_00015555.JPEG,5
266,ILSVRC2012_val_00015732.JPEG,5
267,ILSVRC2012_val_00016331.JPEG,5
268,ILSVRC2012_val_00017196.JPEG,5
269,ILSVRC2012_val_00017440.JPEG,5
270,ILSVRC2012_val_00019531.JPEG,5
271,ILSVRC2012_val_00019988.JPEG,5
272,ILSVRC2012_val_00021461.JPEG,5
273,ILSVRC2012_val_00022387.JPEG,5
274,ILSVRC2012_val_00022865.JPEG,5
275,ILSVRC2012_val_00023916.JPEG,5
276,ILSVRC2012_val_00027301.JPEG,5
277,ILSVRC2012_val_00027633.JPEG,5
278,ILSVRC2012_val_00028161.JPEG,5
279,ILSVRC2012_val_00028422.JPEG,5
280,ILSVRC2012_val_00030321.JPEG,5
281,ILSVRC2012_val_00030367.JPEG,5
282,ILSVRC2012_val_00033070.JPEG,5
283,ILSVRC2012_val_00033318.JPEG,5
284,ILSVRC2012_val_00034837.JPEG,5
285,ILSVRC2012_val_00034971.JPEG,5
286,ILSVRC2012_val_00037260.JPEG,5
287,ILSVRC2012_val_00040567.JPEG,5
288,ILSVRC2012_val_00041248.JPEG,5
289,ILSVRC2012_val_00042245.JPEG,5
290,ILSVRC2012_val_00042751.JPEG,5
291,ILSVRC2012_val_00044657.JPEG,5
292,ILSVRC2012_val_00045502.JPEG,5
293,ILSVRC2012_val_00045936.JPEG,5
294,ILSVRC2012_val_00047080.JPEG,5
295,ILSVRC2012_val_00047589.JPEG,5
296,ILSVRC2012_val_00048119.JPEG,5
297,ILSVRC2012_val_00001935.JPEG,6
298,ILSVRC2012_val_00002284.JPEG,6
299,ILSVRC2012_val_00002480.JPEG,6
300,ILSVRC2012_val_00003518.JPEG,6
301,ILSVRC2012_val_00004873.JPEG,6
302,ILSVRC2012_val_00005642.JPEG,6
303,ILSVRC2012_val_00006402.JPEG,6
304,ILSVRC2012_val_00008952.JPEG,6
305,ILSVRC2012_val_00009734.JPEG,6
306,ILSVRC2012_val_00012259.JPEG,6
307,ILSVRC2012_val_00013655.JPEG,6
308,ILSVRC2012_val_00014771.JPEG,6
309,ILSVRC2012_val_00015045.JPEG,6
310,ILSVRC2012_val_00015373.JPEG,6
311,ILSVRC2012_val_00021793.JPEG,6
312,ILSVRC2012_val_00023239.JPEG,6
313,ILSVRC2012_val_00024204.JPEG,6
314,ILSVRC2012_val_00024719.JPEG,6
315,ILSVRC2012_val_00025051.JPEG,6
316,ILSVRC2012_val_00026908.JPEG,6
317,ILSVRC2012_val_00027005.JPEG,6
318,ILSVRC2012_val_00027415.JPEG,6
319,ILSVRC2012_val_00028450.JPEG,6
320,ILSVRC2012_val_00029169.JPEG,6
321,ILSVRC2012_val_00030380.JPEG,6
322,ILSVRC2012_val_00030470.JPEG,6
323,ILSVRC2012_val_00032394.JPEG,6
324,ILSVRC2012_val_00032441.JPEG,6
325,ILSVRC2012_val_00033337.JPEG,6
326,ILSVRC2012_val_00033942.JPEG,6
327,ILSVRC2012_val_00036118.JPEG,6
328,ILSVRC2012_val_00037740.JPEG,6
329,ILSVRC2012_val_00037753.JPEG,6
330,ILSVRC2012_val_00037798.JPEG,6
331,ILSVRC2012_val_00038215.JPEG,6
332,ILSVRC2012_val_00038935.JPEG,6
333,ILSVRC2012_val_00039308.JPEG,6
334,ILSVRC2012_val_00039525.JPEG,6
335,ILSVRC2012_val_00040342.JPEG,6
336,ILSVRC2012_val_00041872.JPEG,6
337,ILSVRC2012_val_00042175.JPEG,6
338,ILSVRC2012_val_00042385.JPEG,6
339,ILSVRC2012_val_00042534.JPEG,6
340,ILSVRC2012_val_00042547.JPEG,6
341,ILSVRC2012_val_00043229.JPEG,6
342,ILSVRC2012_val_00043323.JPEG,6
343,ILSVRC2012_val_00043702.JPEG,6
344,ILSVRC2012_val_00046497.JPEG,6
345,ILSVRC2012_val_00049253.JPEG,6
346,ILSVRC2012_val_00000329.JPEG,7
347,ILSVRC2012_val_00000911.JPEG,7
348,ILSVRC2012_val_00003605.JPEG,7
349,ILSVRC2012_val_00003606.JPEG,7
350,ILSVRC2012_val_00003936.JPEG,7
351,ILSVRC2012_val_00004463.JPEG,7
352,ILSVRC2012_val_00004550.JPEG,7
353,ILSVRC2012_val_00005492.JPEG,7
354,ILSVRC2012_val_00005505.JPEG,7
355,ILSVRC2012_val_00009219.JPEG,7
356,ILSVRC2012_val_00009510.JPEG,7
357,ILSVRC2012_val_00009663.JPEG,7
358,ILSVRC2012_val_00010208.JPEG,7
359,ILSVRC2012_val_00011403.JPEG,7
360,ILSVRC2012_val_00012484.JPEG,7
361,ILSVRC2012_val_00014090.JPEG,7
362,ILSVRC2012_val_00015242.JPEG,7
363,ILSVRC2012_val_00016052.JPEG,7
364,ILSVRC2012_val_00016781.JPEG,7
365,ILSVRC2012_val_00019101.JPEG,7
366,ILSVRC2012_val_00019423.JPEG,7
367,ILSVRC2012_val_00019721.JPEG,7
368,ILSVRC2012_val_00020106.JPEG,7
369,ILSVRC2012_val_00020451.JPEG,7
370,ILSVRC2012_val_00022025.JPEG,7
371,ILSVRC2012_val_00022248.JPEG,7
372,ILSVRC2012_val_00023551.JPEG,7
373,ILSVRC2012_val_00024957.JPEG,7
374,ILSVRC2012_val_00025431.JPEG,7
375,ILSVRC2012_val_00027207.JPEG,7
376,ILSVRC2012_val_00027351.JPEG,7
377,ILSVRC2012_val_00028221.JPEG,7
378,ILSVRC2012_val_00028712.JPEG,7
379,ILSVRC2012_val_00029921.JPEG,7
380,ILSVRC2012_val_00035104.JPEG,7
381,ILSVRC2012_val_00035151.JPEG,7
382,ILSVRC2012_val_00036368.JPEG,7
383,ILSVRC2012_val_00037070.JPEG,7
384,ILSVRC2012_val_00037569.JPEG,7
385,ILSVRC2012_val_00038826.JPEG,7
386,ILSVRC2012_val_00043387.JPEG,7
387,ILSVRC2012_val_00043751.JPEG,7
388,ILSVRC2012_val_00045107.JPEG,7
389,ILSVRC2012_val_00046393.JPEG,7
390,ILSVRC2012_val_00046524.JPEG,7
391,ILSVRC2012_val_00047137.JPEG,7
392,ILSVRC2012_val_00047724.JPEG,7
393,ILSVRC2012_val_00048952.JPEG,7
394,ILSVRC2012_val_00049181.JPEG,7
395,ILSVRC2012_val_00001114.JPEG,8
396,ILSVRC2012_val_00001368.JPEG,8
397,ILSVRC2012_val_00001906.JPEG,8
398,ILSVRC2012_val_00002372.JPEG,8
399,ILSVRC2012_val_00004183.JPEG,8
400,ILSVRC2012_val_00004315.JPEG,8
401,ILSVRC2012_val_00005535.JPEG,8
402,ILSVRC2012_val_00006195.JPEG,8
403,ILSVRC2012_val_00007530.JPEG,8
404,ILSVRC2012_val_00007729.JPEG,8
405,ILSVRC2012_val_00008125.JPEG,8
406,ILSVRC2012_val_00009615.JPEG,8
407,ILSVRC2012_val_00010162.JPEG,8
408,ILSVRC2012_val_00011171.JPEG,8
409,ILSVRC2012_val_00012528.JPEG,8
410,ILSVRC2012_val_00014180.JPEG,8
411,ILSVRC2012_val_00014879.JPEG,8
412,ILSVRC2012_val_00014917.JPEG,8
413,ILSVRC2012_val_00021430.JPEG,8
414,ILSVRC2012_val_00022644.JPEG,8
415,ILSVRC2012_val_00025324.JPEG,8
416,ILSVRC2012_val_00026271.JPEG,8
417,ILSVRC2012_val_00027762.JPEG,8
418,ILSVRC2012_val_00028107.JPEG,8
419,ILSVRC2012_val_00029619.JPEG,8
420,ILSVRC2012_val_00031481.JPEG,8
421,ILSVRC2012_val_00032162.JPEG,8
422,ILSVRC2012_val_00032169.JPEG,8
423,ILSVRC2012_val_00032310.JPEG,8
424,ILSVRC2012_val_00032930.JPEG,8
425,ILSVRC2012_val_00033538.JPEG,8
426,ILSVRC2012_val_00035141.JPEG,8
427,ILSVRC2012_val_00037013.JPEG,8
428,ILSVRC2012_val_00037719.JPEG,8
429,ILSVRC2012_val_00039067.JPEG,8
430,ILSVRC2012_val_00039943.JPEG,8
431,ILSVRC2012_val_00040038.JPEG,8
432,ILSVRC2012_val_00041168.JPEG,8
433,ILSVRC2012_val_00041334.JPEG,8
434,ILSVRC2012_val_00041852.JPEG,8
435,ILSVRC2012_val_00042135.JPEG,8
436,ILSVRC2012_val_00042568.JPEG,8
437,ILSVRC2012_val_00044276.JPEG,8
438,ILSVRC2012_val_00045547.JPEG,8
439,ILSVRC2012_val_00045551.JPEG,8
440,ILSVRC2012_val_00047753.JPEG,8
441,ILSVRC2012_val_00048049.JPEG,8
442,ILSVRC2012_val_00048242.JPEG,8
443,ILSVRC2012_val_00049833.JPEG,8
444,ILSVRC2012_val_00001031.JPEG,9
445,ILSVRC2012_val_00001398.JPEG,9
446,ILSVRC2012_val_00003297.JPEG,9
447,ILSVRC2012_val_00004756.JPEG,9
448,ILSVRC2012_val_00004983.JPEG,9
449,ILSVRC2012_val_00005427.JPEG,9
450,ILSVRC2012_val_00008176.JPEG,9
451,ILSVRC2012_val_00008294.JPEG,9
452,ILSVRC2012_val_00008898.JPEG,9
453,ILSVRC2012_val_00010594.JPEG,9
454,ILSVRC2012_val_00010763.JPEG,9
455,ILSVRC2012_val_00013321.JPEG,9
456,ILSVRC2012_val_00014328.JPEG,9
457,ILSVRC2012_val_00015266.JPEG,9
458,ILSVRC2012_val_00015706.JPEG,9
459,ILSVRC2012_val_00017839.JPEG,9
460,ILSVRC2012_val_00019184.JPEG,9
461,ILSVRC2012_val_00023214.JPEG,9
462,ILSVRC2012_val_00023607.JPEG,9
463,ILSVRC2012_val_00023778.JPEG,9
464,ILSVRC2012_val_00024268.JPEG,9
465,ILSVRC2012_val_00024800.JPEG,9
466,ILSVRC2012_val_00028978.JPEG,9
467,ILSVRC2012_val_00030699.JPEG,9
468,ILSVRC2012_val_00031239.JPEG,9
469,ILSVRC2012_val_00031913.JPEG,9
470,ILSVRC2012_val_00032849.JPEG,9
471,ILSVRC2012_val_00033181.JPEG,9
472,ILSVRC2012_val_00034316.JPEG,9
473,ILSVRC2012_val_00035123.JPEG,9
474,ILSVRC2012_val_00035785.JPEG,9
475,ILSVRC2012_val_00036105.JPEG,9
476,ILSVRC2012_val_00036749.JPEG,9
477,ILSVRC2012_val_00037698.JPEG,9
478,ILSVRC2012_val_00037941.JPEG,9
479,ILSVRC2012_val_00038156.JPEG,9
480,ILSVRC2012_val_00039355.JPEG,9
481,ILSVRC2012_val_00041114.JPEG,9
482,ILSVRC2012_val_00041977.JPEG,9
483,ILSVRC2012_val_00042926.JPEG,9
484,ILSVRC2012_val_00043764.JPEG,9
485,ILSVRC2012_val_00044483.JPEG,9
486,ILSVRC2012_val_00044624.JPEG,9
487,ILSVRC2012_val_00044975.JPEG,9
488,ILSVRC2012_val_00045402.JPEG,9
489,ILSVRC2012_val_00046260.JPEG,9
490,ILSVRC2012_val_00046654.JPEG,9
491,ILSVRC2012_val_00047400.JPEG,9
492,ILSVRC2012_val_00048600.JPEG,9
493,ILSVRC2012_val_00049090.JPEG,9
494,ILSVRC2012_val_00000651.JPEG,10
495,ILSVRC2012_val_00000747.JPEG,10
496,ILSVRC2012_val_00002023.JPEG,10
497,ILSVRC2012_val_00002191.JPEG,10
498,ILSVRC2012_val_00002425.JPEG,10
499,ILSVRC2012_val_00002730.JPEG,10
500,ILSVRC2012_val_00004006.JPEG,10
501,ILSVRC2012_val_00006526.JPEG,10
502,ILSVRC2012_val_00006763.JPEG,10
503,ILSVRC2012_val_00010393.JPEG,10
504,ILSVRC2012_val_00010689.JPEG,10
505,ILSVRC2012_val_00010999.JPEG,10
506,ILSVRC2012_val_00011249.JPEG,10
507,ILSVRC2012_val_00013512.JPEG,10
508,ILSVRC2012_val_00015223.JPEG,10
509,ILSVRC2012_val_00016476.JPEG,10
510,ILSVRC2012_val_00016548.JPEG,10
511,ILSVRC2012_val_00020889.JPEG,10
512,ILSVRC2012_val_00023441.JPEG,10
513,ILSVRC2012_val_00023698.JPEG,10
514,ILSVRC2012_val_00023766.JPEG,10
515,ILSVRC2012_val_00025347.JPEG,10
516,ILSVRC2012_val_00025488.JPEG,10
517,ILSVRC2012_val_00026673.JPEG,10
518,ILSVRC2012_val_00026784.JPEG,10
519,ILSVRC2012_val_00027374.JPEG,10
520,ILSVRC2012_val_00027507.JPEG,10
521,ILSVRC2012_val_00027619.JPEG,10
522,ILSVRC2012_val_00028902.JPEG,10
523,ILSVRC2012_val_00033092.JPEG,10
524,ILSVRC2012_val_00033580.JPEG,10
525,ILSVRC2012_val_00034018.JPEG,10
526,ILSVRC2012_val_00034864.JPEG,10
527,ILSVRC2012_val_00035540.JPEG,10
528,ILSVRC2012_val_00035872.JPEG,10
529,ILSVRC2012_val_00037116.JPEG,10
530,ILSVRC2012_val_00037748.JPEG,10
531,ILSVRC2012_val_00038895.JPEG,10
532,ILSVRC2012_val_00043788.JPEG,10
533,ILSVRC2012_val_00045172.JPEG,10
534,ILSVRC2012_val_00045389.JPEG,10
535,ILSVRC2012_val_00045415.JPEG,10
536,ILSVRC2012_val_00045611.JPEG,10
537,ILSVRC2012_val_00046751.JPEG,10
538,ILSVRC2012_val_00046833.JPEG,10
539,ILSVRC2012_val_00047878.JPEG,10
540,ILSVRC2012_val_00047914.JPEG,10
541,ILSVRC2012_val_00049568.JPEG,10
542,ILSVRC2012_val_00000570.JPEG,11
543,ILSVRC2012_val_00001274.JPEG,11
544,ILSVRC2012_val_00002668.JPEG,11
545,ILSVRC2012_val_00003548.JPEG,11
546,ILSVRC2012_val_00003816.JPEG,11
547,ILSVRC2012_val_00004243.JPEG,11
548,ILSVRC2012_val_00004893.JPEG,11
549,ILSVRC2012_val_00005287.JPEG,11
550,ILSVRC2012_val_00005567.JPEG,11
551,ILSVRC2012_val_00009831.JPEG,11
552,ILSVRC2012_val_00010409.JPEG,11
553,ILSVRC2012_val_00013270.JPEG,11
554,ILSVRC2012_val_00013407.JPEG,11
555,ILSVRC2012_val_00013998.JPEG,11
556,ILSVRC2012_val_00015431.JPEG,11
557,ILSVRC2012_val_00015863.JPEG,11
558,ILSVRC2012_val_00015903.JPEG,11
559,ILSVRC2012_val_00016252.JPEG,11
560,ILSVRC2012_val_00016538.JPEG,11
561,ILSVRC2012_val_00017391.JPEG,11
562,ILSVRC2012_val_00019236.JPEG,11
563,ILSVRC2012_val_00019744.JPEG,11
564,ILSVRC2012_val_00024256.JPEG,11
565,ILSVRC2012_val_00025151.JPEG,11
566,ILSVRC2012_val_00025507.JPEG,11
567,ILSVRC2012_val_00025535.JPEG,11
568,ILSVRC2012_val_00025888.JPEG,11
569,ILSVRC2012_val_00026279.JPEG,11
570,ILSVRC2012_val_00028063.JPEG,11
571,ILSVRC2012_val_00029581.JPEG,11
572,ILSVRC2012_val_00029740.JPEG,11
573,ILSVRC2012_val_00030071.JPEG,11
574,ILSVRC2012_val_00030320.JPEG,11
575,ILSVRC2012_val_00031086.JPEG,11
576,ILSVRC2012_val_00031630.JPEG,11
577,ILSVRC2012_val_00032154.JPEG,11
578,ILSVRC2012_val_00032359.JPEG,11
579,ILSVRC2012_val_00032710.JPEG,11
580,ILSVRC2012_val_00032855.JPEG,11
581,ILSVRC2012_val_00032993.JPEG,11
