,base pred,meta pred,true label
572,377,377,377
573,97,97,97
574,834,869,399
575,313,313,313
576,30,30,30
577,845,845,845
578,625,547,625
579,465,465,869
580,871,871,871
581,678,678,639
582,332,332,332
583,113,113,113
584,421,421,421
585,266,266,265
586,614,614,614
587,316,316,316
588,518,518,518
589,293,293,293
590,696,696,696
591,709,709,709
592,769,769,798
593,445,445,731
594,967,967,968
595,71,71,79
596,461,461,787
597,267,267,267
598,184,184,184
599,591,539,741
600,921,921,921
601,718,718,839
602,306,306,306
603,87,87,87
604,122,122,121
605,644,644,687
606,371,371,371
607,266,266,265
608,978,978,978
609,168,168,168
610,960,960,813
611,774,774,774
612,971,971,971
613,375,370,371
614,580,580,580
615,38,38,32
616,922,922,922
617,766,766,766
618,249,249,249
619,233,233,183
620,110,110,110
621,950,950,950
622,983,983,983
623,462,462,462
624,937,937,937
625,531,531,826
626,584,584,584
627,598,598,854
628,323,323,323
629,933,933,933
630,777,477,499
631,831,831,797
632,134,134,134
633,762,762,762
634,514,514,736
635,218,218,218
636,389,389,389
637,792,792,792
638,787,787,478
639,509,509,509
640,285,285,285
641,402,402,402
642,305,305,305
643,875,875,513
644,80,80,80
645,538,538,538
646,266,266,194
647,72,72,72
648,131,131,131
649,92,92,92
650,565,565,565
651,937,937,937
652,91,91,91
653,611,611,611
654,996,996,991
655,353,353,352
656,260,260,260
657,71,71,126
658,338,338,964
659,722,722,722
660,960,960,126
661,482,482,482
662,716,716,716
663,53,53,53
664,381,370,365
665,771,771,771
666,592,592,592
667,177,177,177
668,225,225,273
669,934,934,934
670,618,519,908
671,173,173,676
672,622,622,759
673,641,807,78
674,630,630,630
675,702,702,702
676,254,254,254
677,309,309,309
678,480,480,480
679,233,233,233
680,977,974,974
681,76,76,76
682,337,337,337
683,548,548,548
684,770,770,774
685,601,601,601
686,771,771,771
687,209,209,209
688,775,775,775
689,748,748,893
690,703,706,706
691,663,663,497
692,589,589,642
693,139,139,139
694,993,993,993
695,482,482,482
696,741,741,741
697,136,136,136
698,472,472,693
699,332,332,332
700,765,765,496
701,549,549,549
702,950,950,582
703,265,265,265
704,622,622,761
705,970,970,970
706,971,971,971
707,90,90,90
708,883,883,700
709,94,94,94
710,280,280,278
711,819,819,476
712,456,456,456
713,359,359,359
714,272,272,272
715,189,189,233
716,993,993,993
717,958,958,937
718,959,959,473
719,854,854,556
720,402,402,401
721,188,188,191
722,691,691,691
723,34,34,50
724,223,223,223
725,789,743,789
726,427,427,427
727,641,883,641
728,731,731,418
729,592,592,592
730,89,89,89
731,589,589,589
732,190,190,190
733,11,11,19
734,632,632,632
735,283,283,283
736,412,412,412
737,709,893,893
738,850,850,850
739,678,678,678
740,935,935,935
741,880,880,880
742,501,501,451
743,907,907,907
744,36,36,36
745,471,471,471
746,795,795,795
747,59,59,59
748,655,655,841
749,18,18,18
750,316,316,315
751,752,752,752
752,871,871,484
753,478,478,478
754,835,835,858
755,479,479,661
756,0,0,0
757,580,580,858
758,286,286,286
759,407,675,407
760,501,501,728
761,481,893,446
762,125,125,125
763,159,159,182
764,438,438,503
765,445,445,801
766,903,903,903
767,306,306,306
768,55,55,55
769,973,973,973
770,935,935,935
771,969,969,969
772,443,443,509
773,517,517,517
774,865,865,850
775,802,802,693
776,496,496,496
777,137,137,97
778,901,901,901
779,680,680,898
780,467,467,467
781,358,356,356
782,272,272,272
783,78,78,78
784,84,84,84
785,472,472,472
786,498,498,498
787,53,53,53
788,462,462,182
789,63,63,56
790,314,314,747
791,736,736,736
792,755,755,755
793,384,384,384
794,686,686,686
795,487,487,590
796,95,95,95
797,109,109,972
798,325,325,316
799,205,179,234
800,442,442,497
801,360,360,360
802,188,188,188
803,947,953,953
804,373,373,370
805,577,577,646
806,957,957,957
807,527,527,673
808,124,124,314
809,389,389,389
810,533,533,533
811,36,36,36
812,618,731,504
813,856,856,595
814,283,283,680
815,296,296,296
816,208,208,245
817,44,44,44
818,15,15,15
819,672,672,672
820,382,381,381
821,231,231,231
822,86,86,86
823,60,60,60
824,885,885,885
825,955,955,955
826,650,650,650
827,88,88,88
828,917,917,917
829,159,159,159
830,788,788,788
831,168,168,168
832,905,905,667
833,941,941,933
834,227,227,227
835,256,256,256
836,257,257,257
837,385,385,385
838,116,116,116
839,430,890,890
840,874,874,874
841,805,805,641
842,424,424,498
843,24,24,24
844,592,592,592
845,457,457,905
846,739,739,739
847,193,193,193
848,464,464,464
849,274,274,264
850,348,348,345
851,929,909,868
852,5,5,5
853,841,841,841
854,48,48,50
855,502,502,918
856,226,226,226
857,278,278,278
858,906,906,906
859,541,541,541
860,330,330,331
861,102,102,102
862,560,560,560
863,302,302,302
864,519,519,756
865,471,471,471
866,714,714,714
867,908,908,925
868,723,723,723
869,827,827,811
870,271,271,278
871,159,159,168
872,620,620,620
873,597,597,597
874,411,411,411
875,777,777,764
876,192,192,185
877,293,293,293
878,9,9,9
879,560,560,560
880,700,700,700
881,290,290,290
882,710,710,710
883,636,636,748
884,443,721,910
885,205,205,208
886,925,925,925
887,597,597,777
888,441,441,572
889,121,121,121
890,738,738,738
891,461,461,461
892,927,927,415
893,509,509,800
894,721,721,721
895,616,616,616
896,423,423,424
897,384,384,384
898,821,821,821
899,257,257,222
900,478,700,637
901,406,406,497
902,728,728,591
903,480,480,480
904,500,500,500
905,652,652,400
906,659,659,659
907,715,715,715
908,645,645,645
909,411,411,443
910,333,333,333
911,965,965,920
912,602,602,602
913,843,583,892
914,750,750,750
915,621,621,621
916,354,354,354
917,464,464,492
918,809,809,567
919,708,733,733
920,315,315,315
921,305,305,307
922,371,371,371
923,215,215,215
924,125,125,113
925,882,880,880
926,369,369,369
927,954,954,954
928,192,192,186
929,872,872,872
930,344,344,344
931,849,849,849
932,650,650,650
933,650,650,650
934,15,15,15
935,292,292,292
936,585,585,793
937,723,723,723
938,478,478,859
939,474,474,474
940,698,698,668
941,494,494,494
942,653,653,653
943,169,169,169
944,145,145,145
945,252,252,252
946,504,828,963
947,590,590,590
948,998,998,998
949,219,219,219
950,732,732,759
951,296,296,296
952,872,872,872
953,572,572,438
954,179,179,179
955,276,276,291
956,299,299,299
957,361,361,361
958,439,439,439
959,850,850,850
960,259,259,673
961,279,279,279
962,365,365,365
963,269,269,269
964,832,832,832
965,203,203,203
966,217,217,219
967,617,732,504
968,748,748,452
969,7,7,7
970,564,564,564
971,699,699,699
972,520,520,520
973,777,777,777
974,679,679,679
975,441,441,942
976,755,755,755
977,441,441,441
978,202,202,184
979,300,300,300
980,636,859,414
981,600,600,650
982,474,474,615
983,85,85,85
984,65,65,65
985,814,814,814
986,679,679,679
987,545,545,545
988,286,286,286
989,460,460,975
990,54,54,54
991,386,386,101
992,245,245,245
993,649,649,649
994,311,303,312
995,495,495,495
996,353,353,353
997,237,237,237
998,655,655,655
999,302,302,302
1000,258,258,258
1001,754,754,481
1002,604,604,604
1003,527,527,664
1004,445,445,655
1005,772,772,443
1006,743,743,743
1007,357,357,357
1008,799,799,799
1009,14,14,14
1010,391,391,391
1011,787,787,854
1012,291,291,291
1013,461,461,786
1014,845,845,845
1015,137,137,137
1016,740,740,882
1017,243,243,246
1018,731,731,94
1019,129,129,129
1020,137,137,137
1021,487,487,487
1022,913,913,871
1023,652,652,652
1024,121,121,121
1025,779,779,779
1026,31,31,32
1027,24,24,24
1028,340,340,340
1029,331,331,331
1030,430,430,890
1031,889,889,486
1032,41,41,41
1033,585,585,314
1034,126,126,126
1035,885,885,411
1036,213,213,219
1037,75,75,75
1038,197,197,197
1039,599,599,599
1040,272,272,271
1041,172,172,173
1042,70,70,70
1043,494,494,494
1044,485,485,848
1045,153,153,153
1046,591,591,591
1047,377,377,371
1048,471,471,558
1049,547,547,547
1050,866,866,866
1051,681,681,664
1052,548,548,548
1053,924,924,924
1054,928,928,658
1055,539,327,140
1056,500,500,649
1057,279,279,279
1058,418,845,418
1059,185,185,185
1060,598,598,423
1061,706,706,840
1062,531,531,531
1063,682,835,682
1064,927,927,927
1065,130,130,130
1066,972,972,972
1067,144,144,144
1068,40,40,46
1069,656,656,799
1070,30,30,30
1071,897,897,897
1072,217,217,217
1073,750,831,761
1074,393,393,392
1075,708,832,668
1076,523,523,731
1077,854,854,903
1078,149,149,149
1079,165,165,227
1080,358,358,358
1081,457,457,905
1082,635,635,635
1083,350,350,350
1084,550,550,550
1085,862,862,604
1086,430,430,980
1087,877,877,877
1088,293,293,293
1089,710,710,710
1090,677,677,677
1091,400,400,458
1092,11,11,11
1093,341,341,341
1094,597,597,502
1095,986,986,986
1096,261,261,261
1097,521,521,521
1098,498,498,498
1099,97,97,97
1100,614,643,747
1101,20,20,20
1102,407,407,407
1103,224,224,224
1104,622,622,622
1105,976,976,977
1106,159,159,168
1107,895,895,812
1108,418,418,589
1109,43,43,43
1110,515,515,808
1111,655,655,655
1112,719,719,719
1113,19,19,19
1114,84,84,84
1115,116,116,116
1116,875,875,875
1117,164,164,164
1118,479,479,479
1119,964,964,964
1120,613,613,613
1121,966,968,967
1122,200,200,200
1123,45,45,45
1124,991,991,946
1125,941,941,941
1126,534,534,534
1127,184,184,219
1128,323,323,323
1129,251,251,251
1130,682,682,682
1131,407,407,407
1132,576,576,576
1133,352,352,352
1134,4,4,2
1135,63,63,63
1136,693,693,693
1137,771,771,771
1138,330,330,330
1139,886,886,886
1140,877,877,556
1141,94,94,94
1142,125,125,316
1143,856,856,634
1144,906,906,906
1145,248,248,248
1146,108,108,327
1147,463,463,463
1148,544,544,469
1149,788,788,788
1150,133,133,139
1151,646,646,646
1152,61,61,61
1153,426,426,426
1154,263,263,263
1155,960,927,838
1156,469,469,469
1157,718,718,839
1158,248,248,250
1159,316,316,312
1160,340,340,340
1161,175,175,175
1162,235,235,235
1163,65,65,65
1164,918,918,918
1165,702,702,726
1166,679,679,679
1167,880,880,880
1168,893,893,893
1169,464,464,584
1170,743,743,743
1171,297,297,297
1172,586,586,586
1173,362,362,362
1174,492,448,515
1175,735,775,411
1176,216,216,216
1177,164,164,164
1178,337,337,337
1179,69,69,69
1180,208,208,208
1181,972,972,329
1182,786,786,722
1183,364,364,364
1184,391,391,391
1185,939,939,939
1186,866,866,428
1187,239,239,239
1188,48,48,48
1189,205,205,256
1190,399,399,399
1191,840,840,840
1192,311,311,311
1193,36,36,36
1194,701,701,701
1195,309,309,309
1196,646,646,646
1197,276,276,276
1198,587,587,478
1199,854,854,556
1200,792,792,792
1201,945,945,945
1202,243,243,243
1203,325,325,325
1204,554,554,554
1205,158,158,805
1206,480,480,480
1207,3,3,3
1208,897,897,897
1209,573,573,573
1210,456,456,313
1211,365,365,365
1212,905,905,834
1213,755,755,755
1214,532,532,532
1215,369,369,369
1216,688,688,688
1217,662,662,662
1218,150,150,150
1219,34,34,49
1220,854,854,854
1221,903,903,903
1222,336,336,336
1223,630,539,539
1224,806,806,806
1225,474,474,474
1226,230,230,231
1227,736,602,789
1228,987,987,987
1229,160,160,160
1230,535,535,535
1231,356,356,356
1232,384,384,384
1233,206,206,206
1234,525,525,525
1235,154,338,338
1236,131,131,131
1237,76,76,76
1238,474,474,474
1239,420,420,420
1240,924,924,924
1241,552,552,332
1242,492,786,786
1243,475,475,837
1244,83,83,83
1245,800,800,800
1246,708,708,708
1247,221,221,221
1248,846,846,846
1249,297,297,297
1250,393,393,393
1251,213,213,213
1252,241,241,241
1253,652,652,778
1254,345,339,339
1255,876,876,435
1256,609,609,757
1257,74,74,74
1258,994,994,994
1259,163,163,163
1260,76,76,76
1261,884,884,483
1262,45,45,45
1263,373,373,371
1264,924,924,809
1265,459,459,638
1266,410,410,410
1267,12,12,12
1268,633,633,633
1269,666,618,960
1270,870,870,870
1271,248,248,250
1272,872,872,413
1273,797,797,658
1274,203,203,203
1275,869,869,834
1276,739,739,739
1277,749,749,674
1278,100,100,100
1279,683,683,683
1280,188,188,188
1281,201,201,187
1282,668,668,668
1283,658,533,434
1284,958,958,962
1285,594,594,594
1286,224,224,224
1287,274,274,274
1288,463,463,463
1289,579,579,881
1290,594,594,594
1291,650,650,677
1292,444,444,665
1293,249,249,250
1294,354,354,354
1295,950,950,950
1296,300,300,300
1297,394,394,391
1298,27,27,27
1299,27,27,26
1300,594,594,594
1301,268,268,268
1302,57,57,57
1303,949,949,949
1304,787,787,841
1305,331,331,331
1306,370,370,370
1307,608,515,608
1308,329,329,329
1309,773,773,855
1310,263,263,263
1311,547,547,547
1312,443,443,443
1313,952,952,952
1314,824,824,824
1315,531,531,531
1316,423,423,423
1317,697,496,411
1318,592,592,592
1319,99,99,146
1320,175,175,175
1321,860,860,860
1322,41,41,54
1323,178,178,246
1324,919,919,734
1325,615,615,465
1326,24,24,24
1327,462,462,462
1328,587,587,600
1329,528,528,589
1330,189,189,189
1331,115,115,115
1332,504,504,883
1333,889,889,486
1334,500,500,500
1335,950,950,949
1336,522,522,522
1337,507,507,507
1338,335,335,335
1339,94,94,94
1340,735,735,70
1341,578,578,578
1342,94,94,94
1343,747,747,747
1344,772,772,772
1345,470,470,412
1346,510,510,510
1347,24,24,24
1348,196,196,196
1349,823,823,823
1350,544,544,544
1351,113,113,113
1352,872,872,872
1353,187,187,187
1354,310,310,310
1355,57,57,57
1356,177,177,170
1357,431,516,431
1358,247,247,247
1359,278,278,278
1360,7,7,7
1361,433,433,639
1362,41,41,41
1363,216,216,216
1364,234,234,234
1365,388,388,388
1366,595,595,856
1367,445,445,445
1368,426,426,426
1369,1,1,1
1370,396,396,396
1371,194,194,194
1372,956,956,951
1373,328,328,328
1374,657,657,744
1375,858,858,858
1376,707,707,707
1377,566,566,776
1378,63,63,63
1379,208,208,208
1380,413,413,731
1381,249,249,248
1382,285,285,903
1383,626,626,710
1384,781,781,530
1385,330,330,330
1386,250,250,250
1387,735,735,689
1388,321,321,321
1389,413,763,413
1390,741,741,721
1391,496,496,496
1392,118,118,118
1393,444,444,516
1394,986,986,923
1395,519,519,519
1396,407,407,407
1397,519,519,519
1398,829,829,829
1399,720,720,692
1400,880,880,880
1401,840,840,733
1402,474,474,474
1403,20,20,20
1404,531,531,531
1405,517,517,517
1406,687,687,687
1407,606,606,606
1408,901,901,456
1409,181,181,181
1410,333,333,283
1411,90,90,90
1412,471,471,471
1413,86,86,86
1414,419,419,855
1415,386,386,386
1416,168,168,168
1417,977,978,977
1418,724,724,724
1419,948,948,948
1420,19,19,19
1421,289,289,289
1422,365,365,365
1423,109,109,109
1424,901,901,901
1425,626,626,710
1426,185,185,201
1427,947,947,947
1428,816,816,816
1429,175,175,213
1430,769,769,798
1431,180,180,243
1432,502,502,502
1433,856,856,856
1434,656,656,734
1435,284,284,284
1436,970,970,879
1437,93,93,93
1438,35,35,35
1439,867,867,867
1440,606,606,606
1441,503,503,773
1442,156,156,156
1443,514,514,502
1444,733,733,708
1445,904,904,789
1446,244,244,244
1447,793,793,793
1448,162,162,162
1449,2,2,2
1450,478,478,549
1451,925,925,925
1452,513,558,776
1453,49,49,103
1454,801,801,329
1455,205,205,205
1456,942,942,942
1457,301,301,318
1458,502,502,502
1459,159,159,159
1460,772,772,772
1461,325,325,325
1462,605,605,782
1463,671,671,671
1464,197,197,197
1465,241,241,241
1466,59,59,61
1467,804,804,470
1468,517,517,517
1469,820,820,820
1470,100,100,100
1471,587,587,587
1472,979,979,979
1473,576,576,974
1474,712,712,712
1475,793,793,793
1476,629,629,629
1477,277,277,365
1478,567,567,964
1479,534,848,782
1480,621,621,621
1481,438,906,760
1482,50,50,50
1483,918,918,918
1484,428,792,758
1485,485,485,742
1486,164,164,164
1487,11,94,94
1488,438,438,438
1489,23,23,23
1490,147,360,147
1491,799,799,799
1492,647,647,659
1493,425,425,425
1494,865,865,865
1495,815,815,815
1496,858,858,858
1497,85,85,85
1498,868,868,126
1499,200,200,202
1500,860,860,918
1501,972,972,972
1502,564,564,564
1503,988,988,988
1504,985,985,985
1505,33,33,6
1506,191,191,191
1507,649,649,649
1508,551,666,966
1509,780,780,780
1510,203,203,203
1511,53,53,53
1512,683,683,432
1513,464,464,626
1514,259,259,259
1515,925,925,925
1516,79,79,79
1517,779,779,779
1518,482,482,482
1519,466,466,466
1520,749,749,749
1521,63,63,68
1522,748,748,893
1523,769,418,769
1524,502,502,861
1525,843,843,843
1526,606,606,747
1527,483,483,483
1528,8,8,8
1529,800,800,800
1530,626,626,629
1531,323,323,323
1532,979,979,979
1533,549,920,616
1534,61,61,61
1535,292,292,292
1536,146,146,146
1537,529,529,529
1538,519,519,648
1539,281,281,282
1540,400,400,400
1541,504,504,968
1542,102,102,102
1543,311,311,311
1544,580,580,716
1545,718,718,718
1546,70,70,313
1547,171,171,172
1548,573,573,573
1549,243,243,243
1550,672,672,672
1551,598,598,782
1552,708,883,883
1553,367,367,367
1554,199,198,196
1555,637,637,637
1556,270,270,279
1557,882,543,882
1558,562,562,562
1559,232,232,232
1560,515,515,589
1561,75,75,75
1562,331,331,331
1563,865,865,865
1564,856,856,730
1565,456,456,840
1566,365,365,365
1567,590,605,810
1568,806,806,630
1569,443,443,721
1570,73,73,815
1571,756,756,642
1572,243,243,243
1573,727,727,727
1574,778,778,778
1575,829,829,565
1576,499,499,960
1577,135,135,135
1578,986,986,986
1579,834,834,834
1580,491,491,456
1581,59,59,59
1582,16,16,16
1583,803,803,803
1584,159,159,159
1585,46,46,46
1586,605,605,605
1587,739,739,739
1588,911,911,911
1589,87,87,87
1590,743,743,743
1591,258,258,258
1592,409,409,892
1593,121,125,119
1594,799,799,681
1595,748,748,748
1596,295,295,295
1597,426,426,426
1598,769,769,769
1599,620,620,527
1600,418,418,418
1601,107,107,107
1602,431,431,431
1603,729,729,813
1604,539,539,539
1605,470,470,700
1606,435,435,529
1607,31,31,31
1608,576,576,981
1609,952,952,952
1610,123,123,123
1611,292,292,292
1612,804,804,898
1613,987,987,987
1614,976,976,974
1615,931,931,931
1616,122,122,124
1617,54,54,54
1618,429,429,429
1619,280,280,280
1620,70,70,70
1621,668,668,668
1622,280,280,280
1623,678,728,414
1624,223,223,223
1625,273,253,173
1626,347,347,347
1627,632,632,482
1628,467,467,467
1629,747,747,747
1630,217,217,217
1631,485,485,485
1632,884,884,884
1633,392,392,392
1634,956,956,948
1635,62,62,60
1636,953,953,953
1637,416,416,416
1638,86,86,86
1639,223,223,223
1640,989,989,989
1641,4,4,4
1642,34,34,34
1643,137,137,137
1644,563,563,563
1645,732,732,732
1646,789,789,789
1647,26,26,26
1648,305,305,305
1649,388,388,388
1650,142,142,141
1651,193,193,193
1652,401,401,401
1653,944,944,944
1654,337,337,337
1655,16,16,16
1656,139,139,139
1657,797,797,869
1658,898,898,760
1659,866,866,866
1660,594,594,594
1661,269,269,280
1662,716,716,716
