,base pred,meta pred,true label
208,308,308,309
209,895,895,404
210,207,222,257
211,786,786,786
212,697,529,529
213,12,12,12
214,911,489,355
215,659,659,659
216,525,525,525
217,584,584,584
218,341,341,341
219,528,528,528
220,968,632,731
221,441,441,441
222,686,740,686
223,664,664,673
224,251,251,251
225,181,181,181
226,46,46,40
227,962,962,960
228,961,961,932
229,585,585,585
230,27,27,27
231,571,571,571
232,578,578,578
233,790,588,790
234,825,825,825
235,805,805,805
236,586,586,586
237,24,24,24
238,363,363,363
239,865,632,898
240,105,105,105
241,139,139,139
242,546,703,402
243,935,935,942
244,64,64,55
245,353,352,352
246,634,706,412
247,794,794,696
248,413,413,764
249,496,611,868
250,76,76,76
251,49,49,49
252,676,676,676
253,647,647,647
254,356,356,356
255,421,421,694
256,621,621,621
257,718,718,718
258,764,764,593
259,515,606,534
260,156,156,238
261,344,344,344
262,845,965,650
263,713,713,713
264,69,69,43
265,905,457,464
266,925,925,908
267,767,747,657
268,371,382,371
269,426,426,426
270,648,648,818
271,301,301,301
272,921,921,921
273,432,432,401
274,270,270,270
275,974,974,974
276,503,503,503
277,935,544,835
278,885,385,797
279,366,366,367
280,719,719,849
281,487,487,487
282,570,570,801
283,597,597,597
284,853,649,682
285,928,928,928
286,163,161,163
287,659,659,659
288,45,45,45
289,718,839,718
290,448,448,448
291,705,547,829
292,557,557,724
293,819,819,733
294,138,138,83
295,176,176,172
296,201,201,187
297,635,635,635
298,286,286,287
299,413,413,665
300,500,500,971
301,498,498,498
302,279,279,279
303,689,601,462
304,774,502,502
305,252,252,252
306,167,167,167
307,372,372,372
308,138,138,138
309,667,981,917
310,455,455,455
311,212,212,212
312,86,86,86
313,459,459,445
314,616,616,616
315,860,860,788
316,375,375,375
317,453,453,453
318,435,435,435
319,457,457,655
320,506,506,506
321,210,210,210
322,204,204,204
323,202,202,202
324,458,458,458
325,591,689,411
326,525,525,881
327,501,501,399
328,96,96,574
329,209,209,209
330,360,360,360
331,67,67,67
332,201,201,201
333,779,779,997
334,321,321,321
335,950,950,950
336,720,720,720
337,791,791,566
338,915,915,915
339,815,815,73
340,262,262,262
341,625,625,625
342,484,484,871
343,398,398,398
344,472,472,472
345,419,419,774
346,588,588,588
347,631,631,631
348,417,417,417
349,611,611,189
350,107,107,107
351,491,491,491
352,525,525,525
353,445,445,445
354,90,90,90
355,5,5,524
356,297,297,297
357,644,644,644
358,441,441,441
359,809,809,986
360,849,849,849
361,702,702,702
362,542,541,541
363,65,65,26
364,368,368,368
365,745,745,771
366,998,981,986
367,41,41,41
368,142,142,142
369,702,702,702
370,796,796,796
371,571,571,571
372,875,875,875
373,539,539,539
374,720,720,720
375,571,479,717
376,566,566,566
377,533,533,539
378,308,308,308
379,445,445,928
380,840,840,619
381,221,221,221
382,597,650,689
383,362,362,362
384,789,789,799
385,364,83,182
386,77,77,77
387,752,752,752
388,714,714,712
389,841,841,885
390,462,462,462
391,584,584,451
392,582,582,509
393,933,933,933
394,238,238,240
395,812,812,812
396,905,905,834
397,644,827,447
398,401,401,401
399,945,945,943
400,67,67,67
401,215,215,215
402,318,318,318
403,758,758,758
404,297,297,297
405,152,152,152
406,222,222,222
407,672,672,672
408,138,23,8
409,971,978,971
410,28,28,28
411,714,714,714
412,943,943,520
413,802,802,802
414,399,399,399
415,980,980,980
416,369,369,369
417,482,482,482
418,870,870,870
419,907,907,907
420,679,679,679
421,528,528,528
422,771,771,778
423,486,486,889
424,866,866,571
425,444,840,747
426,787,787,606
427,730,730,730
428,750,750,520
429,443,443,427
430,870,870,870
431,786,786,786
432,22,22,22
433,371,377,377
434,657,657,657
435,977,977,363
436,821,821,821
437,308,308,302
438,748,419,857
439,836,836,836
440,95,95,95
441,933,933,933
442,633,972,794
443,50,50,977
444,551,551,551
445,471,471,471
446,530,530,530
447,526,620,681
448,534,534,729
449,97,97,97
450,887,887,887
451,460,912,912
452,492,492,492
453,706,706,903
454,829,829,829
455,785,785,785
456,337,337,337
457,881,881,401
458,750,750,831
459,938,938,938
460,347,347,347
461,710,710,710
462,650,650,855
463,915,915,776
464,366,366,365
465,306,306,306
466,238,240,240
467,322,322,322
468,711,711,711
469,95,95,95
470,982,982,393
471,795,795,796
472,508,508,810
473,2,2,2
474,552,552,552
475,207,207,208
476,460,977,718
477,804,773,773
478,833,833,833
479,914,706,883
480,372,372,372
481,675,656,717
482,406,406,406
483,392,392,392
484,752,752,752
485,542,542,753
486,322,322,322
487,671,671,671
488,935,935,952
489,699,699,699
490,807,807,807
491,305,305,305
492,600,600,695
493,639,639,639
494,709,709,709
495,250,248,248
496,4,4,4
497,906,906,906
498,561,561,561
499,354,354,354
500,285,285,282
501,191,191,191
502,932,932,932
503,87,87,87
504,584,584,927
505,845,845,845
506,637,448,448
507,680,697,529
508,142,142,142
509,947,947,947
510,35,35,34
511,955,955,935
512,871,484,871
513,592,592,592
514,952,706,706
515,797,797,797
516,105,105,105
517,521,521,924
518,166,166,166
519,25,25,25
520,907,907,895
521,365,365,365
522,702,702,602
523,239,239,239
524,86,82,86
525,53,53,53
526,879,456,399
527,495,495,659
528,568,728,728
529,849,849,849
530,934,934,937
531,789,904,789
532,225,225,225
533,34,34,33
534,713,713,713
535,694,694,618
536,86,86,86
537,223,214,256
538,9,9,9
539,532,532,532
540,557,557,557
541,335,335,335
542,198,198,196
543,290,290,290
544,984,984,984
545,756,904,687
546,985,985,985
547,951,951,951
548,645,645,645
549,251,251,251
550,194,194,194
551,663,663,663
552,678,678,678
553,920,920,893
554,806,608,608
555,527,527,527
556,130,130,467
557,447,447,447
558,942,942,942
559,829,829,829
560,698,698,483
561,542,542,714
562,991,991,991
563,532,532,493
564,97,97,97
565,372,372,371
566,179,179,179
567,759,622,531
568,940,940,940
569,146,146,357
570,463,427,427
571,216,216,216
572,562,562,562
573,501,501,465
574,834,834,655
575,111,111,111
576,78,77,78
577,124,124,124
578,287,287,287
579,406,406,884
580,203,203,203
581,255,255,255
582,7,8,8
583,407,407,407
584,719,719,712
585,192,192,192
586,337,337,337
587,876,876,445
588,963,963,947
589,540,540,540
590,615,615,615
591,693,693,693
592,556,556,453
593,119,119,120
594,246,246,246
595,401,401,593
596,946,991,991
597,580,884,562
598,292,292,292
599,537,537,537
600,241,241,241
601,102,102,102
602,375,375,375
603,826,478,313
604,362,362,362
605,716,718,677
606,10,10,10
607,575,575,575
608,135,135,135
609,37,35,35
610,17,17,17
611,308,308,308
612,520,516,431
613,920,920,916
614,184,184,184
615,651,760,651
616,780,780,780
617,442,442,442
618,23,23,23
619,862,862,862
620,732,732,732
621,644,710,710
622,836,836,837
623,262,262,154
624,420,420,420
625,538,538,832
626,997,997,997
627,288,288,288
628,681,681,681
629,403,403,403
630,699,699,862
631,361,361,361
632,980,980,429
633,512,512,512
634,429,429,429
635,912,912,912
636,378,378,381
637,510,510,510
638,143,143,143
639,93,93,93
640,542,542,796
641,218,218,218
642,638,639,638
643,109,109,109
644,432,432,776
645,983,983,983
646,300,300,300
647,965,965,827
648,822,428,807
649,938,938,938
650,304,304,304
651,176,176,176
652,84,84,84
653,988,988,988
654,976,976,460
655,771,507,507
656,510,510,628
657,751,957,609
658,438,438,845
659,507,507,695
660,323,323,323
661,142,142,140
662,953,953,953
663,289,289,289
664,52,52,995
665,614,614,614
666,228,228,181
667,256,256,256
668,181,181,181
669,896,896,896
670,971,971,971
671,98,98,98
672,404,657,744
673,461,461,556
674,113,113,113
675,688,688,688
676,137,137,137
677,387,387,387
678,611,611,246
679,669,669,669
680,336,336,337
681,642,642,642
682,622,759,622
683,315,315,315
684,357,360,106
685,405,405,405
686,283,283,283
687,204,204,204
688,445,445,445
689,936,936,936
690,40,40,40
691,782,782,742
692,296,296,296
693,678,678,678
694,285,673,681
695,306,306,633
696,212,212,212
697,59,59,55
698,68,68,68
699,884,884,497
700,892,892,591
701,93,93,93
702,637,448,448
703,420,420,420
704,864,864,864
705,62,57,60
706,781,781,781
707,184,184,191
708,497,497,497
709,877,421,519
710,31,31,31
711,472,472,693
712,555,555,555
713,588,588,588
714,14,14,136
715,567,567,891
716,789,789,789
717,387,387,387
718,46,46,46
719,352,352,353
720,903,903,794
721,237,237,237
722,884,884,406
723,142,142,142
724,750,887,636
725,296,296,296
726,379,379,379
727,487,487,487
728,895,895,895
729,778,736,753
730,112,112,390
731,489,489,489
732,349,348,349
733,548,548,548
734,258,258,258
735,59,59,59
736,705,705,705
737,581,581,581
738,601,601,655
739,646,646,646
740,72,72,72
741,630,630,630
742,90,90,90
743,91,91,91
744,289,289,290
745,371,367,367
746,845,845,845
747,204,153,204
748,354,354,354
749,534,534,534
750,239,239,239
751,587,596,596
752,87,87,87
753,897,904,519
754,647,647,441
755,112,112,112
756,932,932,932
757,905,905,905
758,192,192,192
759,307,307,303
760,697,697,697
761,452,721,434
762,669,669,564
763,375,377,368
764,373,373,373
765,385,385,385
766,315,315,309
767,216,216,216
768,852,852,852
769,4,4,4
770,925,925,925
771,613,613,527
772,635,409,409
773,798,798,798
774,414,414,414
775,417,417,417
776,69,69,69
777,664,664,664
778,326,326,326
779,880,880,880
780,45,45,45
781,604,604,604
782,799,799,747
783,865,865,509
784,723,723,723
785,466,466,466
786,286,286,286
787,762,927,927
788,325,325,325
789,170,169,169
790,680,680,680
791,232,232,229
792,443,610,539
793,466,466,466
794,435,435,794
795,225,225,225
796,659,659,659
797,173,173,173
798,946,991,991
799,481,481,710
800,430,430,430
801,355,355,355
802,30,30,30
803,655,655,655
804,569,569,803
805,229,229,229
806,917,917,747
807,850,850,850
808,888,888,978
809,982,982,33
810,580,580,580
811,883,588,310
812,715,715,715
813,36,36,116
814,265,265,266
815,675,675,675
816,482,482,485
817,284,284,284
818,700,700,700
819,426,426,426
820,332,332,332
821,523,523,523
822,34,34,50
823,178,178,178
824,689,689,689
825,474,474,474
826,180,180,180
827,834,834,834
828,918,918,918
829,702,702,702
830,346,346,346
831,415,415,929
832,763,763,763
833,526,620,804
834,604,604,604
835,730,730,730
836,762,762,762
837,326,326,326
838,0,0,0
839,893,549,893
840,918,918,918
841,841,841,841
842,254,254,254
843,682,698,576
844,398,398,398
845,310,303,313
846,864,864,867
847,682,682,682
848,214,214,214
849,944,944,944
850,886,886,886
851,828,828,828
852,592,592,592
853,848,848,848
854,458,458,458
855,219,219,220
856,190,190,190
857,754,485,754
858,316,316,316
859,758,758,758
860,419,419,720
861,423,423,423
862,808,808,808
863,102,102,102
864,156,156,156
865,166,166,162
866,96,96,96
867,837,836,836
868,431,516,431
869,275,275,275
870,177,177,170
871,988,988,988
872,372,372,372
873,78,78,78
874,19,19,19
875,286,286,286
876,612,612,612
877,774,774,539
878,815,815,74
879,131,131,131
880,946,946,996
881,198,198,196
882,695,695,695
883,571,571,571
884,957,957,853
885,833,833,833
886,746,746,746
887,502,502,502
888,265,265,265
889,479,479,479
890,946,991,991
891,836,836,836
892,695,695,695
893,907,907,907
894,937,937,937
895,602,602,602
896,181,181,181
897,815,815,815
898,296,296,296
899,62,62,61
900,972,397,328
901,376,376,376
902,551,551,551
903,160,160,160
904,410,410,410
905,909,909,712
906,821,821,821
907,887,887,887
908,804,804,813
909,416,416,702
910,548,548,548
911,385,385,385
912,442,442,663
913,748,960,917
914,626,626,720
915,98,98,98
916,18,18,18
917,814,408,408
918,870,870,870
919,744,744,657
920,253,253,253
921,821,821,821
922,778,778,778
923,969,969,969
924,556,818,819
925,175,226,200
926,51,51,51
927,437,437,437
928,533,533,533
929,856,856,856
930,507,507,401
931,736,736,736
932,516,516,520
933,407,407,407
934,39,39,39
935,933,933,933
936,363,363,363
937,949,949,949
938,573,573,764
939,737,737,737
940,88,88,88
941,179,179,179
942,733,733,918
943,114,474,601
944,542,541,541
945,247,247,247
946,307,307,307
947,344,344,103
948,72,72,74
949,765,532,693
950,54,54,54
951,267,267,267
952,342,342,341
953,662,662,742
954,519,519,519
955,726,726,726
956,478,478,478
957,140,140,140
958,806,806,806
959,547,547,547
960,666,861,876
961,328,328,506
962,357,357,357
963,536,536,517
964,675,675,675
965,442,442,442
966,894,894,894
967,741,431,716
968,394,394,394
969,921,915,769
970,348,348,349
971,933,933,933
972,590,590,590
973,63,63,63
974,34,34,33
975,443,443,748
976,395,395,395
977,673,760,673
978,668,668,668
979,201,201,201
980,394,394,394
981,226,226,226
982,185,185,175
983,524,524,524
984,550,550,966
985,984,984,984
986,652,652,652
987,393,393,393
988,848,848,754
989,926,926,926
990,947,947,947
991,610,610,610
992,90,90,90
993,20,20,20
994,770,788,788
995,884,884,884
996,20,20,20
997,210,210,210
998,181,181,181
999,939,939,939
1000,133,133,133
1001,96,90,281
1002,969,969,974
1003,493,493,493
1004,910,910,824
1005,249,249,250
1006,287,287,287
1007,678,678,678
1008,617,617,617
1009,863,863,863
1010,128,128,128
1011,185,185,185
1012,476,476,476
1013,412,412,412
1014,724,724,724
1015,905,905,834
1016,341,341,341
1017,2,2,2
1018,300,300,302
1019,12,12,12
1020,44,44,593
1021,80,80,80
1022,53,53,758
1023,29,29,29
1024,713,713,713
1025,526,765,846
1026,823,593,818
1027,7,7,7
1028,652,652,652
1029,249,249,249
1030,218,218,218
1031,653,653,653
1032,317,317,317
1033,92,92,14
1034,635,635,635
1035,340,340,340
1036,967,712,712
1037,810,810,810
1038,456,456,707
1039,356,357,295
1040,379,379,379
1041,603,603,603
1042,397,397,329
1043,815,815,815
1044,442,442,442
1045,181,181,266
1046,787,458,458
1047,494,811,787
1048,162,166,162
1049,963,960,960
1050,396,396,396
1051,440,440,737
1052,545,545,545
1053,832,832,832
1054,868,868,861
1055,685,685,685
1056,470,865,499
1057,883,725,883
1058,897,648,648
1059,469,908,567
1060,199,199,199
1061,413,413,465
1062,72,72,74
1063,897,897,897
1064,44,44,44
1065,783,783,783
1066,903,903,903
1067,379,379,369
1068,282,292,292
1069,156,156,156
1070,10,10,10
1071,603,603,603
1072,370,370,370
1073,875,875,513
1074,690,690,345
1075,599,599,599
1076,394,394,394
1077,113,113,113
1078,199,199,199
1079,628,628,628
1080,591,591,591
1081,533,533,533
1082,931,931,931
1083,16,16,16
1084,966,966,809
1085,345,345,345
1086,119,119,120
1087,275,275,275
1088,807,807,807
1089,132,132,134
1090,900,900,900
1091,684,684,684
1092,95,95,92
1093,402,402,714
1094,892,892,892
1095,165,165,882
1096,68,68,54
1097,97,97,97
1098,500,500,500
1099,160,160,160
1100,336,336,336
1101,595,856,595
1102,312,312,312
1103,812,812,812
1104,946,991,991
1105,541,542,541
1106,981,981,851
1107,846,846,846
1108,815,815,815
1109,963,567,923
1110,216,216,216
1111,964,922,813
1112,795,865,795
1113,846,846,998
1114,113,580,390
1115,552,552,552
1116,412,412,704
1117,286,286,286
1118,662,526,662
1119,566,566,566
1120,348,348,349
1121,952,952,952
1122,362,362,362
1123,826,531,531
1124,667,667,65
1125,726,726,726
1126,477,477,531
1127,159,159,159
1128,44,44,44
1129,739,739,739
1130,70,70,70
1131,815,74,74
1132,175,175,175
1133,382,382,371
1134,320,320,320
1135,637,637,637
1136,949,949,949
1137,300,300,304
1138,203,203,203
1139,10,10,10
1140,623,813,587
1141,247,215,217
1142,549,549,549
1143,742,742,482
1144,122,122,122
1145,925,925,925
1146,531,531,826
1147,663,663,412
1148,63,63,63
1149,297,295,297
1150,78,78,72
1151,192,192,192
1152,659,659,659
1153,522,522,522
1154,443,443,443
1155,532,556,706
1156,17,17,17
1157,58,58,58
1158,867,867,867
1159,439,439,439
1160,866,866,595
1161,715,715,715
1162,448,448,448
1163,677,911,906
1164,352,352,352
1165,687,687,687
1166,770,770,770
1167,560,560,560
1168,76,76,76
1169,184,184,184
1170,534,589,424
1171,319,319,316
1172,570,570,570
1173,524,524,524
1174,538,538,538
1175,630,806,630
1176,87,87,87
1177,80,80,80
1178,665,671,671
1179,301,301,304
1180,765,765,843
1181,505,505,505
1182,660,976,978
1183,847,847,847
1184,604,572,572
1185,540,540,540
1186,353,353,353
1187,911,911,957
1188,714,714,845
1189,478,775,446
1190,661,661,661
1191,332,332,332
1192,937,937,937
1193,8,8,863
1194,965,906,906
1195,972,972,972
1196,591,591,692
1197,68,68,68
1198,183,183,183
1199,157,157,157
1200,256,256,249
1201,128,128,134
1202,419,419,419
1203,483,483,698
1204,706,904,799
1205,34,34,34
1206,71,71,71
1207,749,848,492
1208,471,471,634
1209,546,546,819
1210,91,91,91
1211,243,243,243
1212,879,701,701
1213,599,599,599
1214,454,454,624
1215,459,459,459
1216,386,386,101
1217,0,0,0
1218,90,90,90
1219,589,758,740
1220,122,122,122
1221,830,830,621
1222,210,210,210
1223,752,752,752
1224,97,97,97
1225,136,136,136
1226,190,190,190
1227,918,918,918
1228,584,584,516
1229,465,465,465
1230,246,180,246
1231,874,874,874
1232,62,67,54
1233,414,414,414
1234,685,685,685
1235,612,612,561
1236,993,993,993
1237,253,253,253
1238,356,356,294
1239,49,49,49
1240,945,945,943
1241,951,951,951
1242,382,382,382
1243,259,259,259
1244,331,331,330
1245,888,888,888
1246,352,352,352
1247,759,759,759
1248,423,423,423
1249,603,603,603
1250,590,590,784
1251,149,149,149
1252,8,8,7
1253,830,830,830
1254,685,685,685
1255,287,287,287
1256,923,923,923
1257,422,456,970
1258,68,68,66
1259,396,396,396
1260,197,197,197
1261,520,520,520
1262,932,932,932
1263,868,868,746
1264,963,963,941
1265,537,537,537
1266,83,83,83
1267,603,835,829
1268,851,495,409
1269,839,839,821
1270,775,641,367
1271,844,844,844
1272,592,485,891
1273,517,517,517
1274,289,289,289
1275,194,194,194
1276,399,399,399
1277,394,394,394
1278,400,400,400
1279,664,526,526
1280,912,912,912
1281,520,520,520
1282,965,968,572
1283,516,431,516
1284,520,520,520
1285,267,267,267
1286,480,480,707
1287,317,317,317
1288,447,447,447
1289,570,570,570
1290,657,657,744
1291,754,482,848
1292,148,148,148
1293,950,950,953
1294,177,177,177
1295,481,848,481
1296,984,984,984
1297,214,214,165
1298,278,277,278
1299,258,258,258
1300,617,617,617
1301,259,259,259
1302,400,400,400
1303,766,766,766
1304,919,919,919
1305,615,560,560
1306,116,116,116
1307,205,205,205
1308,429,429,463
1309,530,530,530
1310,477,784,891
1311,381,381,381
1312,275,275,275
1313,364,364,364
1314,201,201,231
1315,823,980,650
1316,861,861,818
1317,790,588,506
1318,339,339,339
1319,18,18,18
1320,881,881,579
1321,916,916,860
1322,384,384,384
1323,686,686,686
1324,249,249,250
1325,960,469,529
1326,266,266,265
1327,164,164,164
1328,305,305,305
1329,788,788,788
1330,596,596,596
1331,791,791,791
1332,58,60,58
1333,167,167,167
1334,87,87,87
1335,379,379,379
1336,273,273,274
1337,510,510,510
1338,542,542,541
1339,911,911,911
1340,214,214,214
1341,881,401,881
1342,433,416,543
1343,946,946,946
1344,781,781,781
1345,196,196,836
1346,740,740,740
1347,387,387,387
1348,902,902,902
1349,951,951,987
1350,403,403,403
1351,827,827,740
1352,214,214,234
1353,691,691,691
1354,492,492,492
1355,154,154,154
1356,595,856,856
1357,902,902,902
1358,837,837,678
1359,482,485,485
1360,805,805,805
1361,766,766,766
1362,914,672,706
1363,921,921,921
1364,477,477,477
1365,723,723,723
1366,977,977,977
1367,424,568,400
1368,39,39,39
1369,456,792,456
1370,366,366,366
1371,234,234,234
1372,437,437,437
1373,920,920,920
1374,459,589,876
1375,949,950,950
1376,518,518,518
1377,483,483,483
1378,863,573,918
1379,578,578,578
1380,969,969,969
1381,535,753,753
1382,897,897,897
1383,352,352,353
1384,796,796,796
1385,942,942,942
1386,974,99,146
1387,671,671,671
1388,827,827,827
1389,531,531,530
1390,940,940,941
1391,409,892,409
1392,641,641,641
1393,542,542,787
1394,222,222,257
1395,74,74,73
1396,690,690,730
1397,455,455,455
1398,32,32,32
1399,80,80,80
1400,958,958,958
1401,52,52,52
1402,947,947,953
1403,186,186,187
1404,432,889,558
1405,304,304,304
1406,483,975,663
1407,343,343,342
1408,142,142,97
1409,744,744,744
1410,788,788,502
1411,259,259,259
1412,510,510,510
1413,459,445,639
1414,392,390,972
1415,626,626,626
1416,451,451,451
1417,798,798,798
1418,848,745,545
1419,699,699,699
1420,91,91,91
1421,177,177,177
1422,352,353,353
1423,906,440,438
1424,68,68,60
1425,152,152,152
1426,946,991,946
1427,476,476,476
1428,420,420,420
1429,573,573,573
1430,710,710,494
1431,739,739,504
1432,369,369,371
1433,107,107,107
1434,89,89,89
1435,121,121,996
1436,357,357,357
1437,913,913,780
1438,780,780,780
1439,829,829,829
1440,123,123,123
1441,81,81,81
1442,768,768,768
1443,944,944,944
1444,970,970,862
1445,345,345,730
1446,342,342,342
1447,272,272,271
1448,687,687,687
1449,221,221,265
1450,42,42,42
1451,137,137,137
1452,103,103,103
1453,178,178,178
1454,895,895,895
1455,319,319,306
1456,586,586,586
1457,415,415,981
1458,668,668,668
1459,404,404,895
1460,373,373,447
1461,81,81,81
1462,330,331,330
1463,526,526,526
1464,408,408,408
1465,715,715,715
1466,883,865,887
1467,290,290,290
1468,720,720,720
1469,300,300,300
1470,173,173,173
1471,96,96,96
1472,92,92,92
1473,738,738,956
1474,233,233,233
1475,338,338,338
1476,127,127,127
1477,787,787,832
1478,515,476,411
1479,273,273,273
1480,996,996,946
1481,476,476,476
1482,789,799,789
1483,939,939,939
1484,897,897,897
1485,778,778,778
1486,538,538,538
1487,477,477,859
1488,908,739,739
1489,719,719,719
1490,708,708,708
1491,681,681,526
1492,329,329,329
1493,783,783,783
1494,144,146,127
1495,702,702,543
1496,835,787,778
1497,787,787,406
1498,981,775,747
1499,629,629,629
1500,253,253,253
1501,495,967,753
1502,159,159,159
1503,786,786,786
1504,43,43,42
1505,637,637,637
1506,875,875,513
1507,462,462,462
1508,529,529,419
1509,923,923,923
1510,596,596,499
1511,147,147,147
1512,315,635,514
1513,170,170,170
1514,742,742,742
1515,415,415,79
1516,309,309,309
1517,825,825,825
1518,106,106,106
1519,264,264,264
1520,157,157,157
1521,168,168,209
1522,236,236,236
1523,734,734,407
1524,502,502,502
1525,98,98,98
1526,410,599,599
1527,19,19,19
1528,115,115,115
1529,574,574,574
1530,807,807,580
1531,766,962,962
1532,416,416,416
1533,636,636,414
1534,22,22,22
1535,758,758,650
1536,975,510,974
1537,447,447,447
1538,366,366,570
1539,52,52,35
1540,429,429,429
1541,189,188,188
1542,470,773,773
1543,683,683,432
1544,544,908,908
1545,16,16,16
1546,319,319,319
1547,349,349,348
1548,617,928,643
1549,170,170,170
1550,352,352,352
1551,328,972,109
1552,678,678,678
1553,978,978,525
1554,689,741,894
1555,706,421,564
1556,430,430,430
1557,852,852,852
1558,761,761,761
1559,715,652,730
1560,677,813,600
1561,466,466,466
1562,934,934,949
1563,919,919,918
1564,59,59,59
1565,496,496,496
1566,565,565,565
1567,914,914,646
1568,132,132,132
1569,671,758,536
1570,944,944,944
1571,951,951,951
1572,523,523,784
1573,460,460,716
1574,208,208,208
1575,139,139,139
1576,807,405,405
1577,239,239,239
1578,959,959,959
1579,122,122,122
1580,9,9,9
1581,631,631,631
1582,809,809,924
1583,663,663,663
1584,552,552,552
1585,121,121,121
1586,87,87,87
1587,772,772,679
1588,215,215,215
1589,338,338,338
1590,916,920,916
1591,988,988,988
1592,245,245,245
1593,211,211,159
1594,974,974,449
1595,459,445,639
1596,34,34,34
1597,52,52,53
1598,183,183,183
1599,486,486,486
1600,381,382,382
1601,235,235,235
1602,675,575,575
1603,524,461,461
1604,543,543,543
1605,380,380,377
1606,248,248,249
1607,264,264,264
1608,293,293,293
1609,166,166,166
1610,283,283,283
1611,103,103,103
1612,335,272,287
1613,387,387,387
1614,392,392,392
1615,497,497,497
1616,37,37,37
1617,699,699,840
1618,998,869,728
1619,846,846,846
1620,841,841,841
1621,156,156,156
1622,335,335,335
1623,657,657,744
1624,77,815,78
1625,841,841,747
1626,990,990,990
1627,578,578,578
1628,258,258,258
1629,871,536,536
1630,251,251,251
1631,749,749,749
1632,892,892,892
1633,797,797,672
1634,506,506,506
1635,971,971,971
1636,891,891,891
1637,967,967,504
1638,265,265,266
1639,186,186,151
1640,487,487,487
1641,888,888,888
1642,476,476,476
1643,28,28,28
1644,457,457,905
1645,245,245,245
1646,448,448,525
1647,895,895,657
1648,21,21,21
1649,719,719,419
1650,3,3,3
1651,173,172,172
1652,375,375,375
1653,968,968,804
1654,444,444,444
1655,506,506,506
1656,242,242,179
1657,662,844,704
1658,19,19,19
1659,392,392,392
1660,231,231,232
1661,30,30,30
1662,782,782,782
