,base pred,meta pred,true label
155,620,620,620
156,599,410,410
157,646,646,646
158,206,206,206
159,843,839,839
160,130,130,130
161,747,902,725
162,551,551,551
163,461,524,461
164,160,160,169
165,558,456,432
166,399,399,399
167,918,415,454
168,813,813,618
169,786,550,470
170,812,812,812
171,853,853,853
172,791,791,791
173,473,641,813
174,367,367,367
175,255,255,255
176,641,641,641
177,362,395,395
178,219,219,219
179,141,141,143
180,820,555,569
181,18,18,18
182,463,463,463
183,453,453,453
184,512,850,850
185,981,819,785
186,293,288,293
187,573,706,601
188,980,842,465
189,364,380,364
190,450,450,450
191,305,305,305
192,622,622,622
193,361,361,361
194,816,816,816
195,282,282,281
196,817,475,717
197,529,529,584
198,326,322,326
199,307,302,302
200,935,935,935
201,773,773,503
202,342,342,342
203,302,305,302
204,996,996,996
205,967,967,959
206,758,758,758
207,552,552,552
208,759,759,759
209,585,585,585
210,593,593,683
211,789,789,789
212,388,388,388
213,210,210,210
214,366,367,366
215,44,44,44
216,950,56,323
217,826,826,531
218,576,576,576
219,46,39,47
220,389,389,389
221,367,367,367
222,981,966,119
223,830,830,830
224,536,536,536
225,331,331,330
226,762,762,791
227,464,524,464
228,96,96,96
229,160,157,339
230,900,900,900
231,531,507,531
232,295,295,295
233,240,240,239
234,446,859,527
235,674,772,772
236,807,807,815
237,339,339,339
238,113,113,113
239,594,594,594
240,430,430,430
241,719,719,719
242,181,181,181
243,427,773,427
244,250,250,248
245,337,336,336
246,238,238,239
247,697,697,614
248,892,892,892
249,49,49,336
250,854,687,687
251,726,626,748
252,394,394,149
253,69,71,69
254,383,383,383
255,589,459,806
256,649,649,649
257,419,419,419
258,498,781,918
259,788,788,788
260,644,644,470
261,612,603,603
262,419,771,667
263,550,637,778
264,489,489,489
265,858,858,790
266,880,880,830
267,537,537,248
268,270,270,270
269,738,923,738
270,640,640,640
271,910,910,452
272,561,423,423
273,731,861,823
274,994,994,994
275,861,861,896
276,625,625,625
277,312,312,311
278,726,909,909
279,744,662,744
280,649,649,649
281,405,324,405
282,110,328,115
283,106,106,106
284,639,639,445
285,640,640,545
286,297,297,297
287,268,268,268
288,463,412,463
289,873,873,708
290,987,987,987
291,603,603,603
292,49,103,394
293,422,543,422
294,252,224,223
295,781,858,497
296,48,48,48
297,115,115,115
298,789,789,729
299,393,393,393
300,205,256,205
301,660,660,410
302,465,610,610
303,35,35,35
304,708,708,596
305,720,674,455
306,893,893,709
307,48,49,34
308,237,237,237
309,338,338,333
310,692,769,623
311,729,588,588
312,597,630,630
313,711,985,415
314,384,384,384
315,252,252,252
316,210,210,210
317,1,1,1
318,626,677,398
319,652,652,652
320,319,319,320
321,473,464,464
322,212,212,212
323,240,238,238
324,474,610,841
325,136,136,136
326,25,25,25
327,906,37,521
328,248,248,250
329,232,232,231
330,29,712,712
331,315,326,319
332,66,66,68
333,960,640,960
334,417,417,672
335,308,308,308
336,501,775,741
337,203,106,187
338,231,231,230
339,169,169,169
340,47,47,47
341,306,310,310
342,197,197,206
343,60,54,67
344,213,213,213
345,104,106,341
346,196,196,196
347,803,803,803
348,428,765,765
349,281,282,281
350,353,353,351
351,217,217,217
352,156,156,156
353,310,309,310
354,843,645,843
355,458,458,458
356,861,116,684
357,968,924,647
358,554,554,562
359,924,958,809
360,42,29,29
361,587,877,523
362,756,756,756
363,775,678,610
364,971,971,971
365,126,126,39
366,357,357,357
367,801,775,801
368,976,977,449
369,145,145,145
370,990,990,990
371,709,709,710
372,379,379,379
373,580,698,708
374,568,824,568
375,29,110,390
376,836,475,837
377,473,584,462
378,111,111,111
379,657,657,437
380,456,603,764
381,531,530,530
382,670,670,670
383,681,526,810
384,507,507,508
385,76,76,76
386,340,340,340
387,679,679,679
388,643,643,643
389,656,656,656
390,555,555,555
391,791,791,791
392,213,340,339
393,447,447,447
394,580,580,729
395,665,479,670
396,976,976,977
397,912,835,839
398,802,802,802
399,994,994,994
400,954,954,954
401,125,125,125
402,756,756,756
403,164,161,161
404,599,599,599
405,762,762,762
406,786,786,402
407,688,688,688
408,957,957,957
409,747,882,747
410,680,680,680
411,106,106,106
412,443,721,411
413,390,390,390
414,776,776,513
415,843,843,843
416,232,232,232
417,920,920,915
418,391,391,391
419,735,735,452
420,147,147,148
421,426,426,426
422,130,130,130
423,924,924,809
424,199,199,223
425,207,207,207
426,428,428,428
427,846,846,162
428,72,74,74
429,883,966,505
430,351,351,351
431,676,163,676
432,25,25,25
433,197,197,197
434,666,600,861
435,854,854,854
436,448,333,13
437,918,919,919
438,899,899,899
439,58,35,35
440,740,650,650
441,729,469,719
442,616,616,616
443,817,817,817
444,47,47,47
445,417,417,417
446,609,609,561
447,167,166,166
448,752,752,752
449,440,440,441
450,838,838,720
451,127,127,127
452,563,710,784
453,542,840,542
454,837,837,457
455,150,150,587
456,248,248,250
457,475,475,29
458,675,407,675
459,897,743,753
460,7,7,8
461,144,129,129
462,621,621,491
463,319,319,319
464,603,603,690
465,741,741,741
466,196,196,196
467,218,218,218
468,573,573,573
469,712,551,551
470,276,276,276
471,181,188,189
472,181,178,178
473,475,475,475
474,692,838,838
475,674,674,674
476,545,691,545
477,208,208,208
478,946,946,946
479,58,65,57
480,914,914,856
481,689,411,415
482,768,768,768
483,605,605,605
484,576,576,576
485,154,154,259
486,571,571,886
487,470,622,811
488,768,890,768
489,391,938,0
490,632,632,632
491,441,441,659
492,558,558,558
493,319,308,308
494,948,908,544
495,506,79,79
496,889,889,889
497,332,332,332
498,647,438,647
499,790,463,911
500,13,13,13
501,494,494,494
502,532,846,651
503,933,932,933
504,349,349,349
505,580,580,580
506,285,285,478
507,532,532,532
508,783,783,783
509,218,218,218
510,372,373,374
511,143,143,143
512,33,33,982
513,231,231,231
514,663,668,442
515,176,176,176
516,963,885,797
517,220,219,219
518,760,760,760
519,179,179,180
520,246,246,251
521,996,996,996
522,382,371,382
523,703,703,634
524,945,562,668
525,786,786,546
526,129,128,128
527,312,311,311
528,725,725,725
529,270,270,270
530,175,226,175
531,556,556,556
532,793,793,793
533,78,78,78
534,393,108,393
535,589,589,699
536,372,276,276
537,454,624,624
538,73,73,77
539,555,555,555
540,991,991,991
541,215,238,161
542,126,126,126
543,381,374,374
544,958,958,958
545,599,931,860
546,158,158,158
547,857,857,857
548,910,910,910
549,520,798,778
550,791,588,791
551,613,423,553
552,34,124,397
553,839,888,839
554,48,48,48
555,234,165,165
556,996,996,996
557,747,747,747
558,432,541,641
559,935,944,938
560,935,943,935
561,571,571,571
562,614,614,981
563,304,300,304
564,29,29,29
565,214,205,214
566,209,209,209
567,574,909,963
568,411,411,608
569,66,66,66
570,414,837,400
571,797,613,761
572,472,472,472
573,330,330,330
574,324,13,322
575,124,409,78
576,623,623,623
577,38,38,38
578,889,420,889
579,517,888,718
580,585,631,585
581,647,438,441
582,973,978,979
583,984,984,984
584,896,632,896
585,37,37,36
586,228,228,228
587,793,793,793
588,242,236,165
589,994,994,994
590,669,728,516
591,808,650,101
592,945,943,943
593,2,2,2
594,519,519,493
595,525,718,525
596,102,102,102
597,519,519,519
598,769,353,352
599,302,302,302
600,610,414,610
601,606,606,669
602,136,128,98
603,789,789,789
604,764,764,764
605,177,177,177
606,475,475,475
607,471,744,847
608,493,448,729
609,378,379,369
610,653,653,827
611,877,534,877
612,445,801,982
613,825,825,825
614,810,810,508
615,493,831,519
616,653,653,653
617,332,332,332
618,543,740,422
619,707,707,707
620,878,878,878
621,145,145,145
622,525,525,525
623,535,691,622
624,415,467,766
625,934,961,934
626,681,620,620
627,894,894,799
628,431,520,516
629,973,973,973
630,110,110,115
631,128,127,128
632,602,602,602
633,423,516,765
634,942,502,942
635,120,120,124
636,608,608,608
637,965,965,441
638,990,136,127
639,542,822,542
640,331,331,331
641,350,350,350
642,455,970,970
643,722,633,632
644,959,959,927
645,699,558,735
646,316,311,316
647,685,685,685
648,403,338,222
649,225,225,225
650,812,812,812
651,531,740,555
652,294,276,354
653,224,295,295
654,669,669,750
655,232,232,232
656,158,158,158
657,464,464,774
658,523,723,772
659,923,544,909
660,242,242,242
661,245,195,195
662,76,76,310
663,543,862,919
664,120,120,120
665,439,400,439
666,251,251,251
667,606,713,635
668,938,938,940
669,418,948,928
670,239,239,239
671,52,52,54
672,708,708,708
673,983,983,983
674,182,163,163
675,855,855,855
676,692,893,893
677,386,386,101
678,506,421,581
679,964,922,964
680,777,587,901
681,199,177,192
682,91,91,91
683,320,319,320
684,701,405,701
685,774,774,774
686,563,563,563
687,403,403,895
688,361,361,361
689,903,903,903
690,637,637,756
691,660,660,660
692,778,778,778
693,239,230,239
694,464,414,411
695,300,302,300
696,43,48,39
697,903,903,903
698,568,568,834
699,563,845,413
700,530,530,781
701,749,749,470
702,68,68,68
703,153,153,153
704,827,827,827
705,387,387,387
706,389,389,389
707,128,128,128
708,491,477,590
709,675,675,675
710,262,243,180
711,679,679,679
712,315,313,311
713,527,673,526
714,30,30,30
715,397,397,145
716,765,765,765
717,347,347,347
718,570,461,524
719,815,815,815
720,123,123,123
721,947,947,947
722,519,692,599
723,37,36,37
724,889,776,513
725,650,872,650
726,739,739,395
727,990,990,990
728,490,490,488
729,178,178,178
730,824,658,658
731,462,103,666
732,967,967,883
733,220,156,216
734,175,170,170
735,702,702,702
736,818,111,903
737,292,292,292
738,214,213,214
739,794,794,417
740,801,242,238
741,323,323,323
742,754,688,754
743,246,238,242
744,771,707,707
745,871,871,484
746,841,655,834
747,236,165,236
748,163,168,168
749,602,852,655
750,608,608,841
751,457,457,457
752,386,344,344
753,212,212,212
754,236,236,236
755,4,4,394
756,685,685,685
757,990,990,990
758,70,303,303
759,133,133,138
760,451,931,901
761,823,823,823
762,191,191,191
763,309,309,309
764,710,710,710
765,144,144,144
766,160,160,160
767,693,839,460
768,296,248,181
769,614,834,400
770,916,916,916
771,481,481,626
772,347,347,340
773,508,508,878
774,685,685,685
775,989,989,619
776,646,646,646
777,732,732,786
778,356,356,358
779,918,918,424
780,372,372,372
781,132,132,131
782,300,300,300
783,69,69,501
784,608,608,608
785,490,461,524
786,458,320,543
787,9,131,137
788,944,944,944
789,189,189,191
790,573,560,560
791,876,434,435
792,503,503,572
793,205,205,233
794,512,512,512
795,469,542,891
796,405,405,405
797,481,453,606
798,406,406,497
799,775,578,689
800,958,934,958
801,313,313,313
802,510,510,510
803,605,485,848
804,53,113,113
805,464,507,524
806,131,131,134
807,200,155,200
808,279,279,279
809,139,139,139
810,706,904,498
811,762,762,762
812,243,243,243
813,136,136,136
814,467,467,842
815,442,442,497
816,100,104,145
817,849,849,849
818,735,735,735
819,13,13,13
820,162,166,166
821,886,886,860
822,981,981,981
823,883,719,725
824,592,592,477
825,828,891,647
826,32,30,30
827,129,129,129
828,97,20,137
829,681,681,526
830,137,134,136
831,663,448,825
832,175,202,202
833,665,870,870
834,626,626,674
835,130,130,130
836,876,435,435
837,986,986,986
838,303,303,303
839,189,265,910
840,414,465,615
841,811,811,559
842,851,474,851
843,269,271,269
844,439,439,483
845,922,924,924
846,459,622,508
847,6,6,33
848,672,672,672
849,304,304,304
850,671,671,444
851,470,470,470
852,22,91,91
853,726,726,726
854,72,72,72
855,64,64,59
856,854,854,887
857,666,840,666
858,773,649,505
859,987,951,987
860,873,340,297
861,547,705,705
862,297,385,362
863,240,240,240
864,487,605,605
865,194,194,194
866,930,930,930
867,750,750,797
868,27,31,27
869,439,439,439
870,565,705,867
871,812,895,907
872,794,532,559
873,869,869,879
874,256,234,224
875,497,497,884
876,655,606,638
877,875,513,875
878,146,146,144
879,724,536,724
880,279,279,279
881,778,823,772
882,422,422,543
883,212,212,215
884,681,681,681
885,278,104,278
886,229,229,229
887,106,106,106
888,788,788,516
889,779,779,779
890,837,785,785
891,69,69,69
892,898,898,503
893,649,649,649
894,556,741,556
895,892,497,442
896,252,252,252
897,699,699,699
898,546,703,834
899,251,251,251
900,352,352,353
901,357,357,357
902,740,695,488
903,221,221,221
904,16,16,16
905,151,151,151
906,518,518,518
907,795,795,969
908,370,370,370
909,421,421,421
910,917,917,917
911,779,779,779
912,360,360,360
913,295,295,295
914,454,509,860
915,199,199,199
916,978,978,969
917,256,256,256
918,42,42,42
919,41,54,38
920,611,611,611
921,299,299,298
922,811,811,811
923,125,73,119
924,308,309,308
925,328,328,328
926,939,963,963
927,230,230,231
928,1,1,1
929,866,866,866
930,663,497,442
931,354,354,354
932,86,262,85
933,50,50,50
934,401,401,401
935,280,280,278
936,498,854,498
937,575,575,575
938,265,265,266
939,64,64,55
940,158,158,158
941,819,466,819
942,470,993,728
943,11,11,11
944,454,624,454
945,389,33,149
946,131,131,134
947,914,463,914
948,946,996,946
949,140,142,140
950,578,578,928
951,426,426,778
952,255,273,260
953,624,624,624
954,911,911,634
955,839,888,888
956,590,590,487
957,362,362,362
958,560,980,615
959,47,47,47
960,649,649,649
961,831,831,526
962,369,369,369
963,548,799,860
964,907,557,405
965,842,842,842
966,659,948,659
967,224,224,224
968,403,562,973
969,136,136,136
970,923,934,738
971,665,665,665
972,635,409,426
973,590,590,590
974,963,963,963
975,275,293,276
976,256,256,256
977,63,63,63
978,657,657,657
979,276,276,276
980,302,320,308
981,140,140,139
982,473,473,629
983,856,949,856
984,501,652,869
985,564,564,790
986,931,931,931
987,995,995,995
988,399,399,689
989,404,907,404
990,955,955,955
991,522,522,522
992,152,152,152
993,964,964,964
994,4,4,4
995,483,483,483
996,417,417,417
997,147,147,147
998,106,343,341
999,224,224,224
1000,818,619,818
1001,370,370,372
1002,214,214,214
1003,887,887,887
1004,301,301,301
1005,731,469,970
1006,56,56,64
1007,130,130,130
1008,686,686,686
1009,618,647,577
1010,0,0,0
1011,620,810,810
1012,400,702,523
1013,483,483,663
1014,644,88,696
1015,747,747,747
1016,617,617,438
1017,723,436,723
1018,771,771,771
1019,523,771,778
1020,526,904,904
1021,190,190,190
1022,964,739,544
1023,359,359,359
1024,506,506,506
1025,149,149,149
1026,727,727,727
1027,587,512,596
1028,64,64,63
1029,405,405,405
1030,48,48,48
1031,535,823,823
1032,253,253,158
1033,154,154,154
1034,728,728,552
1035,571,571,571
1036,704,670,670
1037,620,620,620
1038,213,213,213
1039,447,653,447
1040,71,119,71
1041,62,56,67
1042,807,807,807
1043,112,117,112
1044,573,573,573
1045,435,662,478
1046,574,574,574
1047,317,317,317
1048,832,668,698
1049,256,256,244
1050,852,852,852
1051,629,629,629
1052,291,291,291
1053,394,329,329
1054,624,624,865
1055,404,404,404
1056,434,434,434
1057,769,711,657
1058,545,545,787
1059,897,897,897
1060,510,510,510
1061,819,819,819
1062,227,227,227
1063,443,443,909
1064,368,368,368
1065,437,437,973
1066,915,915,915
1067,373,371,373
1068,326,326,326
1069,155,155,200
1070,930,930,415
1071,202,202,198
1072,899,899,899
1073,364,364,364
1074,846,846,619
1075,443,411,443
1076,254,242,254
1077,689,689,578
1078,226,197,197
1079,492,556,556
1080,936,936,936
1081,330,331,330
1082,261,224,224
1083,97,98,100
1084,315,315,313
1085,123,123,123
1086,681,681,681
1087,722,728,722
1088,223,223,259
1089,396,79,79
1090,456,488,456
1091,251,251,251
1092,748,748,748
1093,955,955,955
1094,441,441,441
1095,135,135,135
1096,489,489,852
1097,668,668,538
1098,641,641,641
1099,681,681,620
1100,428,428,792
1101,998,896,876
1102,277,277,278
1103,562,819,562
1104,227,225,225
1105,824,824,824
1106,704,704,704
1107,477,477,477
1108,988,988,988
1109,975,975,150
1110,305,36,305
1111,684,541,830
1112,395,395,395
1113,866,866,866
1114,153,529,203
1115,815,815,815
1116,832,728,470
1117,34,49,50
1118,707,637,412
1119,105,105,105
1120,60,60,60
1121,684,684,684
1122,652,432,875
1123,137,137,137
1124,320,319,301
1125,88,88,88
1126,310,309,309
1127,590,590,590
1128,383,383,383
1129,481,848,481
1130,232,231,230
1131,289,289,289
1132,735,824,910
1133,45,58,45
1134,783,442,649
1135,44,596,306
1136,106,336,336
1137,387,387,387
1138,553,553,553
1139,200,200,200
1140,767,859,481
1141,110,392,393
1142,688,530,590
1143,110,115,108
1144,814,814,222
1145,784,845,712
1146,145,145,145
1147,22,22,22
1148,52,52,52
1149,980,980,980
1150,898,509,728
1151,597,451,568
1152,623,623,816
1153,335,335,335
1154,656,479,656
1155,356,356,356
1156,314,314,306
1157,780,780,780
1158,581,581,581
1159,323,322,322
1160,592,592,592
1161,221,221,221
1162,867,867,888
1163,8,8,7
1164,791,410,401
1165,753,753,844
1166,282,282,163
1167,614,879,879
1168,508,810,508
1169,772,772,772
1170,126,79,79
1171,804,804,804
1172,830,985,439
1173,542,816,816
1174,150,775,982
1175,831,831,831
1176,813,40,909
1177,411,411,701
1178,541,714,541
1179,187,187,187
1180,219,220,220
1181,171,171,171
1182,553,553,553
1183,94,94,94
1184,751,867,867
1185,991,991,946
1186,701,701,701
1187,395,395,395
1188,603,603,603
1189,583,583,583
1190,435,861,876
1191,905,834,834
1192,310,310,78
1193,279,279,278
1194,260,253,253
1195,258,258,258
1196,395,395,395
1197,913,913,540
1198,597,597,597
1199,512,473,512
1200,622,622,622
1201,608,608,876
1202,243,243,243
1203,817,479,817
1204,453,624,648
1205,920,539,920
1206,732,891,891
1207,525,672,672
1208,859,859,492
1209,49,49,62
1210,239,239,239
1211,95,95,95
1212,575,575,575
1213,738,706,738
1214,337,903,674
1215,263,263,264
1216,671,671,898
1217,707,707,707
1218,388,97,145
1219,872,101,101
1220,222,222,222
1221,873,873,873
1222,267,267,267
1223,340,340,340
1224,208,208,208
1225,11,187,203
1226,46,40,40
1227,229,229,229
1228,994,994,994
1229,416,19,980
1230,421,583,583
1231,266,266,265
1232,577,577,577
1233,242,253,166
1234,690,690,690
1235,833,833,833
1236,30,30,30
1237,913,913,913
1238,126,126,126
1239,294,294,294
1240,992,992,992
1241,404,404,404
1242,198,198,198
1243,768,768,768
1244,830,830,830
1245,386,386,386
1246,95,95,95
1247,211,173,211
1248,203,203,203
1249,899,899,899
1250,390,38,38
1251,24,24,24
1252,294,294,294
1253,440,440,455
1254,816,816,816
1255,978,354,730
1256,497,538,405
1257,633,633,633
1258,6,6,6
1259,15,15,15
1260,217,217,212
1261,548,548,548
1262,966,966,809
1263,469,475,475
1264,298,298,298
1265,968,868,966
1266,165,165,165
1267,428,428,428
1268,439,439,439
1269,288,288,288
1270,40,40,40
1271,178,178,178
1272,532,532,532
1273,743,743,879
1274,732,732,732
1275,228,228,228
1276,4,4,4
1277,670,977,808
1278,905,389,905
1279,281,287,281
1280,641,641,641
1281,526,526,526
1282,873,873,873
1283,815,815,815
1284,876,655,445
1285,166,162,162
1286,743,743,825
1287,881,753,401
1288,771,771,771
1289,948,948,948
1290,778,778,556
1291,204,314,332
1292,530,111,409
1293,1,1,1
1294,429,429,429
1295,790,398,398
1296,708,442,668
1297,21,21,80
1298,931,929,931
1299,75,75,75
1300,988,988,987
1301,577,577,577
1302,144,144,144
1303,300,815,74
1304,222,222,222
1305,860,860,523
1306,152,154,154
1307,862,819,819
1308,992,992,992
1309,694,694,694
1310,300,300,300
1311,320,320,319
1312,298,298,298
1313,998,998,794
1314,597,597,597
1315,861,861,861
1316,132,132,132
1317,547,547,547
1318,921,572,647
1319,13,13,13
1320,390,390,65
1321,207,207,207
1322,530,530,530
1323,566,566,566
1324,20,20,20
1325,532,532,765
1326,894,894,651
1327,732,732,759
1328,273,225,187
1329,979,979,979
1330,768,768,768
1331,943,945,945
1332,844,848,848
1333,525,525,525
1334,276,276,276
1335,448,448,448
1336,871,871,484
1337,442,483,437
1338,234,214,224
1339,798,798,605
1340,538,755,538
1341,443,520,516
1342,702,702,702
1343,857,494,448
1344,68,68,66
1345,277,277,277
1346,275,275,275
1347,988,988,988
1348,907,907,907
1349,536,536,536
1350,695,695,551
1351,267,266,836
1352,225,243,163
1353,686,734,626
1354,283,283,283
1355,998,998,585
1356,921,915,458
1357,678,678,678
1358,779,866,779
1359,311,311,311
1360,467,467,467
1361,732,732,732
1362,553,553,553
1363,739,876,618
1364,527,782,664
1365,284,284,284
1366,315,749,318
1367,790,790,790
1368,738,325,883
1369,19,19,19
1370,162,162,161
1371,261,261,174
1372,841,841,843
1373,305,305,305
1374,163,163,163
1375,628,628,821
1376,38,38,38
1377,231,231,230
1378,48,49,48
1379,103,103,20
1380,639,639,416
1381,532,762,725
1382,383,383,383
1383,132,132,132
1384,710,623,767
1385,82,82,82
1386,923,923,962
1387,22,22,22
1388,780,780,780
1389,835,835,844
1390,112,112,112
1391,546,501,546
1392,41,41,41
1393,902,902,902
1394,767,767,709
1395,347,347,347
1396,749,749,749
1397,464,464,570
1398,175,175,175
1399,167,167,167
1400,255,255,255
1401,988,988,956
1402,303,302,302
1403,229,229,229
1404,113,113,113
1405,152,152,152
1406,349,348,348
1407,402,402,546
1408,192,193,192
1409,893,721,446
1410,628,628,628
1411,658,658,658
1412,270,270,270
1413,857,857,857
1414,794,794,892
1415,41,41,41
1416,533,689,452
1417,184,185,185
1418,554,554,554
1419,489,489,489
1420,437,437,483
1421,102,102,81
1422,133,128,84
1423,843,843,843
1424,101,101,101
1425,838,838,838
1426,616,869,576
1427,368,368,368
1428,322,322,322
1429,613,613,613
1430,628,628,628
1431,780,780,724
1432,792,792,587
1433,606,606,765
1434,860,498,571
1435,991,991,946
1436,991,995,990
1437,233,233,233
1438,451,600,567
1439,809,567,813
1440,491,606,680
1441,312,303,303
1442,224,224,224
1443,699,699,699
1444,184,184,182
1445,554,586,895
1446,226,226,226
1447,215,215,215
1448,857,532,564
1449,8,8,8
1450,12,12,12
1451,466,466,466
1452,849,927,725
1453,298,103,39
1454,386,386,386
1455,286,286,291
1456,385,385,385
1457,147,147,148
1458,580,580,580
1459,679,464,615
1460,570,872,872
1461,292,292,292
1462,732,740,740
1463,968,968,968
1464,510,510,510
1465,706,428,428
1466,716,716,716
1467,131,131,131
1468,281,282,281
1469,589,589,459
1470,916,916,509
1471,166,166,166
1472,701,701,701
1473,251,251,251
1474,37,37,37
1475,879,747,919
1476,320,320,319
1477,293,293,293
1478,880,671,862
1479,209,206,206
1480,285,285,285
1481,30,30,32
1482,406,884,406
1483,451,619,451
1484,616,974,693
1485,561,561,866
1486,799,799,706
1487,360,53,114
1488,20,20,20
1489,472,472,472
1490,78,75,77
1491,854,854,854
1492,164,164,164
1493,877,784,583
1494,731,634,747
1495,676,354,676
1496,582,868,921
1497,664,998,896
1498,901,901,629
1499,859,859,662
1500,452,452,452
1501,604,604,604
1502,638,638,639
1503,248,250,250
1504,653,653,653
1505,687,624,624
1506,721,721,411
1507,324,324,324
1508,358,278,298
1509,64,64,64
1510,169,169,247
1511,762,858,858
1512,132,127,132
1513,556,556,556
1514,297,297,297
1515,388,388,388
1516,606,606,570
1517,392,392,392
1518,758,606,613
1519,305,305,305
1520,904,648,894
1521,984,309,984
1522,253,253,253
1523,231,231,230
1524,536,536,625
1525,556,446,893
1526,306,306,305
1527,342,342,342
1528,634,634,634
1529,299,335,298
1530,461,616,887
1531,694,694,694
1532,406,406,406
1533,163,262,165
1534,632,664,598
1535,858,858,858
1536,129,129,129
1537,990,990,990
1538,240,240,241
1539,928,928,928
1540,492,492,789
1541,102,102,102
1542,287,285,282
1543,13,17,19
1544,310,32,77
1545,733,422,880
1546,182,335,33
1547,895,895,895
1548,855,855,855
1549,966,966,966
1550,323,323,323
1551,247,247,247
1552,496,496,496
1553,395,395,395
1554,225,174,174
1555,821,821,821
1556,76,76,76
1557,145,145,145
1558,790,790,790
1559,182,182,182
1560,218,218,218
1561,653,653,653
1562,733,733,919
1563,198,177,197
1564,118,125,125
1565,321,996,321
1566,265,265,591
1567,675,675,561
1568,849,521,521
1569,904,904,904
1570,38,623,623
1571,903,589,789
1572,82,82,82
1573,783,783,783
1574,887,887,514
1575,678,678,678
1576,217,217,217
1577,398,791,546
1578,876,876,896
1579,501,462,808
1580,710,710,623
1581,235,174,174
1582,520,520,520
1583,37,35,36
1584,789,789,789
1585,634,634,743
1586,672,672,672
1587,718,718,718
1588,334,334,334
1589,275,275,275
1590,836,836,650
1591,355,355,348
1592,190,372,364
1593,728,861,412
1594,799,799,894
1595,184,202,202
1596,706,706,706
1597,610,610,610
1598,549,549,549
1599,72,72,72
1600,20,20,16
1601,276,276,276
1602,547,547,705
1603,424,498,498
1604,562,562,562
1605,238,208,247
1606,603,603,603
1607,767,767,593
1608,992,359,357
1609,971,69,69
1610,989,989,989
1611,740,740,763
1612,87,87,87
1613,250,250,248
1614,169,169,169
1615,449,914,914
1616,697,697,797
1617,204,200,155
1618,124,124,124
1619,354,354,354
1620,577,577,577
1621,532,532,425
1622,390,394,390
1623,454,454,454
1624,814,814,796
1625,451,451,451
1626,557,557,737
1627,377,382,377
1628,816,816,816
1629,561,561,561
1630,750,797,750
1631,927,966,959
1632,953,953,953
1633,240,240,240
1634,688,688,798
1635,285,285,285
1636,531,590,901
1637,812,812,812
1638,447,447,836
1639,561,405,812
1640,716,716,716
1641,1,1,1
1642,873,873,743
1643,673,632,633
1644,52,52,52
1645,208,208,174
1646,179,179,179
1647,269,269,269
1648,873,873,873
1649,429,604,642
1650,742,742,480
1651,515,652,980
1652,158,158,158
1653,515,401,486
1654,8,8,8
1655,695,637,695
1656,108,116,327
1657,85,85,85
1658,590,761,480
1659,367,366,367
1660,827,827,505
1661,34,34,34
1662,123,123,123
