,base pred,meta pred,true label
572,377,377,377
573,97,97,97
574,869,869,399
575,313,313,313
576,30,30,30
577,845,845,845
578,547,547,625
579,465,465,869
580,871,871,871
581,463,463,639
582,332,332,332
583,113,113,113
584,421,421,421
585,266,266,265
586,614,614,614
587,316,316,316
588,518,518,518
589,293,293,293
590,696,696,696
591,721,499,709
592,769,798,798
593,689,775,731
594,968,966,968
595,79,79,79
596,787,461,787
597,267,267,267
598,184,184,184
599,591,591,741
600,921,921,921
601,839,839,839
602,306,306,306
603,87,87,87
604,122,122,121
605,412,412,687
606,371,371,371
607,265,265,265
608,978,978,978
609,168,168,168
610,960,960,813
611,774,774,774
612,500,663,971
613,370,370,371
614,580,580,580
615,32,30,32
616,922,922,922
617,766,766,766
618,249,249,249
619,183,183,183
620,110,110,110
621,949,949,950
622,983,983,983
623,462,462,462
624,937,937,937
625,826,826,826
626,787,584,584
627,854,854,854
628,323,323,323
629,933,933,933
630,499,499,499
631,775,504,797
632,134,134,134
633,762,762,762
634,787,787,736
635,218,218,218
636,389,389,389
637,634,792,792
638,575,835,478
639,509,509,509
640,285,285,285
641,402,402,402
642,305,305,305
643,875,875,513
644,80,80,80
645,538,538,538
646,194,194,194
647,72,72,72
648,131,131,131
649,92,92,92
650,565,565,565
651,937,937,937
652,91,91,91
653,611,611,611
654,946,946,991
655,375,372,352
656,260,260,260
657,126,126,126
658,719,719,964
659,722,722,722
660,960,960,126
661,732,485,482
662,716,716,716
663,53,53,53
664,364,364,365
665,771,771,771
666,592,592,592
667,177,177,177
668,208,225,273
669,934,934,934
670,726,726,908
671,173,173,676
672,633,622,759
673,641,641,78
674,630,630,630
675,445,602,702
676,254,254,254
677,309,309,309
678,480,480,480
679,233,233,233
680,974,974,974
681,76,76,76
682,337,337,337
683,548,548,548
684,774,774,774
685,601,601,601
686,771,771,771
687,209,209,209
688,775,775,775
689,748,748,893
690,703,703,706
691,663,663,497
692,655,655,642
693,139,139,139
694,993,993,993
695,754,754,482
696,741,741,741
697,136,136,136
698,472,693,693
699,332,332,332
700,564,564,496
701,549,549,549
702,582,582,582
703,266,265,265
704,622,622,761
705,970,970,970
706,649,971,971
707,90,90,90
708,883,883,700
709,94,94,94
710,280,277,278
711,819,819,476
712,456,456,456
713,359,359,359
714,272,272,272
715,189,190,233
716,993,993,993
717,937,937,937
718,572,712,473
719,887,887,556
720,401,401,401
721,191,191,191
722,691,691,691
723,49,49,50
724,227,281,223
725,789,789,789
726,427,427,427
727,455,455,641
728,767,767,418
729,592,592,592
730,89,89,89
731,589,589,589
732,190,190,190
733,14,14,19
734,598,632,632
735,283,283,283
736,637,637,412
737,709,709,893
738,850,850,850
739,678,678,678
740,935,935,935
741,880,880,880
742,869,905,451
743,907,907,907
744,35,35,36
745,471,471,471
746,795,795,795
747,55,55,59
748,747,747,841
749,18,18,18
750,315,315,315
751,752,752,752
752,871,871,484
753,519,519,478
754,134,134,858
755,870,870,661
756,0,0,0
757,858,858,858
758,286,286,286
759,734,675,407
760,614,501,728
761,786,786,446
762,125,125,125
763,182,182,182
764,508,438,503
765,639,445,801
766,903,903,903
767,306,306,306
768,55,55,55
769,973,973,973
770,935,935,935
771,969,969,969
772,885,885,509
773,517,517,517
774,509,509,850
775,802,802,693
776,496,496,496
777,97,97,97
778,901,901,901
779,898,898,898
780,467,467,467
781,356,356,356
782,269,272,272
783,78,78,78
784,84,84,84
785,472,472,472
786,498,498,498
787,53,53,53
788,645,645,182
789,63,63,56
790,126,310,747
791,736,736,736
792,755,755,755
793,384,384,384
794,686,686,686
795,487,487,590
796,95,95,95
797,327,109,972
798,316,316,316
799,165,165,234
800,442,442,497
801,360,360,360
802,188,188,188
803,953,953,953
804,372,372,370
805,646,646,646
806,957,957,957
807,527,782,673
808,314,314,314
809,389,389,389
810,533,533,533
811,36,36,36
812,900,900,504
813,595,595,595
814,283,283,680
815,974,974,296
816,208,208,245
817,44,44,44
818,15,15,15
819,672,672,672
820,380,380,381
821,231,231,231
822,86,86,86
823,60,60,60
824,885,885,885
825,955,955,955
826,650,650,650
827,88,808,88
828,917,749,917
829,159,159,159
830,598,598,788
831,168,168,168
832,869,869,667
833,933,933,933
834,227,227,227
835,256,256,256
836,257,257,257
837,101,101,385
838,116,116,116
839,430,890,890
840,874,874,874
841,805,805,641
842,424,424,498
843,24,24,24
844,592,592,592
845,419,419,905
846,739,739,739
847,193,193,193
848,883,883,464
849,264,264,264
850,348,345,345
851,922,959,868
852,5,5,5
853,841,841,841
854,50,50,50
855,514,630,918
856,226,226,226
857,277,277,278
858,965,906,906
859,970,702,541
860,330,330,331
861,102,102,102
862,560,560,560
863,302,302,302
864,519,519,756
865,471,471,471
866,714,714,714
867,925,908,925
868,723,723,723
869,620,811,811
870,271,271,278
871,168,168,168
872,620,620,620
873,597,597,597
874,411,411,411
875,563,432,764
876,186,186,185
877,293,293,293
878,9,9,9
879,560,560,560
880,700,700,700
881,288,288,290
882,710,710,710
883,748,748,748
884,824,643,910
885,205,205,208
886,925,925,925
887,597,597,777
888,572,572,572
889,121,121,121
890,883,883,738
891,461,461,461
892,415,927,415
893,800,851,800
894,721,721,721
895,616,616,616
896,786,786,424
897,384,384,384
898,821,821,821
899,257,257,222
900,567,921,637
901,406,406,497
902,496,775,591
903,480,480,480
904,500,500,500
905,652,652,400
906,659,659,659
907,715,715,715
908,645,645,645
909,443,443,443
910,333,333,333
911,965,965,920
912,602,602,602
913,778,583,892
914,831,831,750
915,621,621,621
916,354,354,354
917,934,934,492
918,567,567,567
919,405,405,733
920,315,313,315
921,307,307,307
922,371,371,371
923,215,215,215
924,329,329,113
925,880,880,880
926,369,369,369
927,954,954,954
928,186,186,186
929,872,872,872
930,344,344,344
931,849,849,849
932,650,477,650
933,650,650,650
934,15,15,15
935,292,292,292
936,534,534,793
937,723,723,723
938,827,827,859
939,474,474,474
940,483,483,668
941,494,494,494
942,653,653,653
943,169,169,169
944,145,145,145
945,252,252,252
946,963,963,963
947,590,590,590
948,998,998,998
949,216,216,219
950,759,759,759
951,296,296,296
952,872,872,872
953,731,731,438
954,179,179,179
955,170,291,291
956,299,299,299
957,361,361,361
958,465,465,439
959,850,850,850
960,261,261,673
961,279,279,279
962,365,365,365
963,269,271,269
964,832,832,832
965,203,203,203
966,217,217,219
967,794,732,504
968,748,748,452
969,7,7,7
970,564,564,564
971,699,699,699
972,520,728,520
973,777,777,777
974,488,488,679
975,926,441,942
976,755,755,755
977,441,441,441
978,202,202,184
979,300,300,300
980,636,636,414
981,772,772,650
982,905,842,615
983,85,85,85
984,65,65,65
985,814,814,814
986,490,679,679
987,545,545,545
988,286,286,286
989,977,460,975
990,54,54,54
991,386,386,101
992,245,245,245
993,649,649,649
994,311,311,312
995,495,495,495
996,353,353,353
997,237,237,237
998,834,703,655
999,302,302,302
1000,258,258,258
1001,754,848,481
1002,604,604,604
1003,782,664,664
1004,597,689,655
1005,797,496,443
1006,743,743,743
1007,357,357,357
1008,799,799,799
1009,14,14,14
1010,391,391,391
1011,111,885,854
1012,291,291,291
1013,695,492,786
1014,845,845,845
1015,137,137,137
1016,653,882,882
1017,180,172,246
1018,335,674,94
1019,129,129,129
1020,137,137,137
1021,773,773,487
1022,484,484,871
1023,652,652,652
1024,121,121,121
1025,779,779,779
1026,31,32,32
1027,24,24,24
1028,340,340,340
1029,331,331,331
1030,890,890,890
1031,486,486,486
1032,41,41,41
1033,898,898,314
1034,126,126,126
1035,893,414,411
1036,213,213,219
1037,75,75,75
1038,199,199,197
1039,700,700,599
1040,272,272,271
1041,173,173,173
1042,70,70,70
1043,442,494,494
1044,485,662,848
1045,153,153,153
1046,446,446,591
1047,377,377,371
1048,448,663,558
1049,547,547,547
1050,866,866,866
1051,285,285,664
1052,548,548,548
1053,924,924,924
1054,415,455,658
1055,53,53,140
1056,500,500,649
1057,279,279,279
1058,901,901,418
1059,185,185,185
1060,742,762,423
1061,462,463,840
1062,531,531,531
1063,667,667,682
1064,927,960,927
1065,130,130,130
1066,972,972,972
1067,144,144,144
1068,46,46,46
1069,656,656,799
1070,30,30,30
1071,897,897,897
1072,217,217,217
1073,831,750,761
1074,392,392,392
1075,668,668,668
1076,739,462,731
1077,498,498,903
1078,149,149,149
1079,236,236,227
1080,356,356,358
1081,862,869,905
1082,635,635,635
1083,350,350,350
1084,550,550,550
1085,604,604,604
1086,430,430,980
1087,877,877,877
1088,293,293,293
1089,710,710,710
1090,506,872,677
1091,558,558,458
1092,11,11,11
1093,341,341,341
1094,597,597,502
1095,986,997,986
1096,261,261,261
1097,521,521,521
1098,498,498,498
1099,97,97,97
1100,678,697,747
1101,20,20,20
1102,407,407,407
1103,224,224,224
1104,622,622,622
1105,976,976,977
1106,168,168,168
1107,404,404,812
1108,453,453,589
1109,43,43,43
1110,515,515,808
1111,612,612,655
1112,719,719,719
1113,19,19,19
1114,84,84,84
1115,116,116,116
1116,875,875,875
1117,164,164,164
1118,479,479,479
1119,933,964,964
1120,613,613,613
1121,967,868,967
1122,200,200,200
1123,45,45,45
1124,991,991,946
1125,941,941,941
1126,534,534,534
1127,160,160,219
1128,323,323,323
1129,251,251,251
1130,682,682,682
1131,407,407,407
1132,576,576,576
1133,352,352,352
1134,4,4,2
1135,63,63,63
1136,693,693,693
1137,771,771,771
1138,330,330,330
1139,886,886,886
1140,760,760,556
1141,94,94,94
1142,316,316,316
1143,733,634,634
1144,906,906,906
1145,248,248,248
1146,327,327,327
1147,463,463,463
1148,567,567,469
1149,788,684,788
1150,85,86,139
1151,646,646,646
1152,61,61,61
1153,426,426,426
1154,263,263,263
1155,838,838,838
1156,469,469,469
1157,839,839,839
1158,250,250,250
1159,314,314,312
1160,340,340,340
1161,175,175,175
1162,235,235,235
1163,65,65,65
1164,918,918,918
1165,551,799,726
1166,488,488,679
1167,880,880,880
1168,709,709,893
1169,464,464,584
1170,743,743,743
1171,297,297,297
1172,586,586,586
1173,362,362,362
1174,412,872,515
1175,399,887,411
1176,216,216,216
1177,164,164,164
1178,337,337,337
1179,69,69,69
1180,208,208,208
1181,972,972,329
1182,918,870,722
1183,364,364,364
1184,391,391,391
1185,939,939,939
1186,561,561,428
1187,239,239,239
1188,48,48,48
1189,205,205,256
1190,399,399,399
1191,432,432,840
1192,311,311,311
1193,35,35,36
1194,701,701,701
1195,309,309,309
1196,646,646,646
1197,276,276,276
1198,684,637,478
1199,556,827,556
1200,469,469,792
1201,943,943,945
1202,243,243,243
1203,325,325,325
1204,554,554,554
1205,805,805,805
1206,616,788,480
1207,3,3,3
1208,897,897,897
1209,573,573,573
1210,0,758,313
1211,365,365,365
1212,834,834,834
1213,755,755,755
1214,532,532,532
1215,369,369,369
1216,688,688,688
1217,745,745,662
1218,344,344,150
1219,50,50,49
1220,854,854,854
1221,903,903,903
1222,336,336,336
1223,630,674,539
1224,806,806,806
1225,474,474,474
1226,230,230,231
1227,789,789,789
1228,987,987,987
1229,160,160,160
1230,535,535,535
1231,356,356,356
1232,384,384,384
1233,206,206,206
1234,525,525,525
1235,230,230,338
1236,131,131,131
1237,76,76,76
1238,474,452,474
1239,420,420,420
1240,809,924,924
1241,332,332,332
1242,786,786,786
1243,836,836,837
1244,83,83,83
1245,800,800,800
1246,708,708,708
1247,221,221,221
1248,846,844,846
1249,297,297,297
1250,393,393,393
1251,213,213,213
1252,241,241,241
1253,739,785,778
1254,339,339,339
1255,778,778,435
1256,555,675,757
1257,74,74,74
1258,994,994,994
1259,163,163,163
1260,76,76,76
1261,884,884,483
1262,45,45,45
1263,373,373,371
1264,924,924,809
1265,639,639,638
1266,824,456,410
1267,12,12,12
1268,827,712,633
1269,544,544,960
1270,444,444,870
1271,250,250,250
1272,413,413,413
1273,414,414,658
1274,203,203,203
1275,905,905,834
1276,739,739,739
1277,674,674,674
1278,100,100,100
1279,683,683,683
1280,188,188,188
1281,187,201,187
1282,668,668,668
1283,434,434,434
1284,933,933,962
1285,594,594,594
1286,224,224,224
1287,274,274,274
1288,463,463,463
1289,579,579,881
1290,594,594,594
1291,747,747,677
1292,870,444,665
1293,248,248,250
1294,354,354,354
1295,950,950,950
1296,300,300,300
1297,394,395,391
1298,27,27,27
1299,27,26,26
1300,594,594,594
1301,268,268,268
1302,57,57,57
1303,950,950,949
1304,770,770,841
1305,331,331,331
1306,370,370,370
1307,775,601,608
1308,329,329,329
1309,855,855,855
1310,263,263,263
1311,547,547,547
1312,443,443,443
1313,952,952,952
1314,533,452,824
1315,826,826,531
1316,423,423,423
1317,784,452,411
1318,592,592,592
1319,146,146,146
1320,189,189,175
1321,454,454,860
1322,44,44,54
1323,246,246,246
1324,919,919,734
1325,615,615,465
1326,24,24,24
1327,696,696,462
1328,477,477,600
1329,589,589,589
1330,184,201,189
1331,115,115,115
1332,725,725,883
1333,889,889,486
1334,500,500,500
1335,949,949,949
1336,522,522,522
1337,507,507,507
1338,335,335,335
1339,94,94,94
1340,435,998,70
1341,601,601,578
1342,94,94,94
1343,747,747,747
1344,772,772,772
1345,461,637,412
1346,510,510,510
1347,24,24,24
1348,198,198,196
1349,889,889,823
1350,544,544,544
1351,113,113,113
1352,872,872,872
1353,201,201,187
1354,302,310,310
1355,57,57,57
1356,177,177,170
1357,431,431,431
1358,247,247,247
1359,277,278,278
1360,7,7,7
1361,433,433,639
1362,41,41,41
1363,216,216,216
1364,234,234,234
1365,388,388,388
1366,595,595,856
1367,445,445,445
1368,426,426,426
1369,1,1,1
1370,396,396,396
1371,201,201,194
1372,951,951,951
1373,108,108,328
1374,744,744,744
1375,858,858,858
1376,707,707,707
1377,513,513,776
1378,63,63,63
1379,208,208,208
1380,447,414,731
1381,249,249,248
1382,282,281,903
1383,710,710,710
1384,781,781,530
1385,331,330,330
1386,250,250,250
1387,824,824,689
1388,321,321,321
1389,413,413,413
1390,741,741,721
1391,496,496,496
1392,118,118,118
1393,870,575,516
1394,933,933,923
1395,519,519,519
1396,407,407,407
1397,553,553,519
1398,829,829,829
1399,838,893,692
1400,880,880,880
1401,733,733,733
1402,474,474,474
1403,20,20,20
1404,531,531,531
1405,517,517,517
1406,687,687,687
1407,606,606,606
1408,473,473,456
1409,181,181,181
1410,283,283,283
1411,90,90,90
1412,471,471,471
1413,86,86,86
1414,459,419,855
1415,386,386,386
1416,168,168,168
1417,977,971,977
1418,724,724,724
1419,644,644,948
1420,19,19,19
1421,289,289,289
1422,365,365,365
1423,109,109,109
1424,901,901,901
1425,859,740,710
1426,200,185,201
1427,942,947,947
1428,816,816,816
1429,184,184,213
1430,769,769,798
1431,180,180,243
1432,774,774,502
1433,866,866,856
1434,654,654,734
1435,284,284,284
1436,970,970,879
1437,93,93,93
1438,35,35,35
1439,867,867,867
1440,606,606,606
1441,773,773,773
1442,156,156,156
1443,514,514,502
1444,998,998,708
1445,506,789,789
1446,244,244,244
1447,793,793,793
1448,164,164,162
1449,2,2,2
1450,692,692,549
1451,925,925,925
1452,776,558,776
1453,132,132,103
1454,801,801,329
1455,205,205,205
1456,938,938,942
1457,308,308,318
1458,502,502,502
1459,159,159,159
1460,455,398,772
1461,325,325,325
1462,590,590,782
1463,671,671,671
1464,198,198,197
1465,241,241,241
1466,64,64,61
1467,470,470,470
1468,517,517,517
1469,820,820,820
1470,100,100,100
1471,587,587,587
1472,979,979,979
1473,682,668,974
1474,712,712,712
1475,793,793,793
1476,629,629,629
1477,295,278,365
1478,908,908,964
1479,851,851,782
1480,856,856,621
1481,760,760,760
1482,50,50,50
1483,918,918,918
1484,491,843,758
1485,485,485,742
1486,164,164,164
1487,11,11,94
1488,441,438,438
1489,23,23,23
1490,147,147,147
1491,498,498,799
1492,647,647,659
1493,425,425,425
1494,509,795,865
1495,815,815,815
1496,497,497,858
1497,85,85,85
1498,572,712,126
1499,200,200,202
1500,424,424,918
1501,972,972,972
1502,564,564,564
1503,988,988,988
1504,985,985,985
1505,33,33,6
1506,191,191,191
1507,649,649,649
1508,515,515,966
1509,780,780,780
1510,199,199,203
1511,53,53,53
1512,432,432,432
1513,859,859,626
1514,259,259,259
1515,925,925,925
1516,79,79,79
1517,779,919,779
1518,482,482,482
1519,466,466,466
1520,749,749,749
1521,62,63,68
1522,893,893,893
1523,769,769,769
1524,861,861,861
1525,49,612,843
1526,882,882,747
1527,483,483,483
1528,7,7,8
1529,800,800,800
1530,418,542,629
1531,323,323,323
1532,977,979,979
1533,616,616,616
1534,61,61,61
1535,292,292,292
1536,146,146,146
1537,876,876,529
1538,729,799,648
1539,281,282,282
1540,400,400,400
1541,504,504,968
1542,102,102,102
1543,311,311,311
1544,660,660,716
1545,839,839,718
1546,313,313,313
1547,171,171,172
1548,573,573,573
1549,242,243,243
1550,672,672,672
1551,598,598,782
1552,668,668,883
1553,367,367,367
1554,233,233,196
1555,637,637,637
1556,279,279,279
1557,402,889,882
1558,663,663,562
1559,232,232,232
1560,793,793,589
1561,75,75,75
1562,331,331,331
1563,415,509,865
1564,866,866,730
1565,228,228,840
1566,365,365,365
1567,590,590,810
1568,514,514,630
1569,411,443,721
1570,73,73,815
1571,642,699,642
1572,243,243,243
1573,727,727,727
1574,778,778,778
1575,820,820,565
1576,739,939,960
1577,135,135,135
1578,986,986,986
1579,834,834,834
1580,456,456,456
1581,313,313,59
1582,16,16,16
1583,803,803,803
1584,159,159,159
1585,46,46,46
1586,605,605,605
1587,739,739,739
1588,911,911,911
1589,87,87,87
1590,743,743,743
1591,258,258,258
1592,892,409,892
1593,124,124,119
1594,580,904,681
1595,893,748,748
1596,295,295,295
1597,426,426,426
1598,769,769,769
1599,620,620,527
1600,418,418,418
1601,107,107,107
1602,431,431,431
1603,722,722,813
1604,539,539,539
1605,470,470,700
1606,529,529,529
1607,31,31,31
1608,576,576,981
1609,952,952,952
1610,124,124,123
1611,292,292,292
1612,898,898,898
1613,987,987,987
1614,752,830,974
1615,931,931,931
1616,122,122,124
1617,54,54,54
1618,429,429,429
1619,280,280,280
1620,70,70,70
1621,668,668,668
1622,280,280,280
1623,998,998,414
1624,223,223,223
1625,253,253,173
1626,347,347,347
1627,482,482,482
1628,467,467,467
1629,740,740,747
1630,212,217,217
1631,754,754,485
1632,884,884,884
1633,392,392,392
1634,948,948,948
1635,61,61,60
1636,953,953,953
1637,416,416,416
1638,82,82,86
1639,223,223,223
1640,989,989,989
1641,6,395,4
1642,34,34,34
1643,137,137,137
1644,563,563,563
1645,732,732,732
1646,789,789,789
1647,26,26,26
1648,305,305,305
1649,388,388,388
1650,141,141,141
1651,193,193,193
1652,401,401,401
1653,944,944,944
1654,337,337,337
1655,16,16,16
1656,139,139,139
1657,797,750,869
1658,455,760,760
1659,856,856,866
1660,594,594,594
1661,269,272,280
1662,716,716,716
