,base pred,meta pred,true label
842,782,851,851
843,269,269,269
844,698,698,483
845,924,924,924
846,831,463,508
847,6,801,33
848,672,672,672
849,304,304,304
850,491,665,444
851,470,470,470
852,91,91,91
853,726,726,726
854,72,72,72
855,59,59,59
856,887,887,887
857,422,463,666
858,725,773,505
859,987,987,987
860,297,297,297
861,547,547,705
862,298,383,362
863,240,240,240
864,605,605,605
865,194,194,194
866,930,930,930
867,285,281,797
868,27,27,27
869,439,439,439
870,867,867,867
871,907,907,907
872,559,559,559
873,410,869,879
874,224,224,224
875,884,884,884
876,44,655,638
877,875,875,875
878,144,144,144
879,913,913,724
880,279,279,279
881,600,600,772
882,422,543,543
883,215,215,215
884,662,662,681
885,278,278,278
886,229,229,229
887,106,106,106
888,731,731,516
889,779,779,779
890,818,838,785
891,69,69,69
892,711,680,503
893,649,649,649
894,868,591,556
895,743,442,442
896,252,252,252
897,699,699,699
898,456,410,834
899,251,251,251
900,352,352,353
901,358,357,357
902,758,758,488
903,221,221,221
904,16,16,16
905,151,151,151
906,518,518,518
907,795,795,969
908,370,370,370
909,556,421,421
910,917,917,917
911,779,779,779
912,360,360,360
913,295,295,295
914,415,415,860
915,199,199,199
916,978,978,969
917,256,256,256
918,42,42,42
919,67,68,38
920,611,611,611
921,299,299,298
922,811,811,811
923,120,120,119
924,308,308,308
925,328,328,328
926,922,922,963
927,230,231,231
928,1,1,1
929,866,595,866
930,442,442,442
931,354,354,354
932,353,353,85
933,50,49,50
934,401,401,401
935,280,280,278
936,854,498,498
937,817,817,575
938,265,266,266
939,55,55,55
940,158,253,158
941,862,819,819
942,949,738,728
943,11,11,11
944,624,624,454
945,149,149,149
946,134,134,134
947,914,914,914
948,996,996,946
949,140,140,140
950,928,928,928
951,778,778,778
952,260,260,260
953,454,454,624
954,911,911,634
955,888,888,888
956,590,590,487
957,362,362,362
958,560,560,615
959,47,47,47
960,649,649,649
961,532,526,526
962,369,369,369
963,498,799,860
964,405,405,405
965,842,842,842
966,582,951,659
967,224,224,224
968,973,973,973
969,99,8,136
970,809,809,738
971,670,670,665
972,409,635,426
973,590,590,590
974,960,960,963
975,276,276,276
976,256,256,256
977,63,63,63
978,657,657,657
979,276,276,276
980,318,303,308
981,139,139,139
982,784,473,629
983,856,856,856
984,764,869,869
985,804,523,790
986,931,931,931
987,995,995,995
988,501,501,689
989,404,404,404
990,955,955,955
991,522,522,522
992,152,152,152
993,964,964,964
994,3,4,4
995,483,483,483
996,417,417,417
997,147,147,147
998,342,342,341
999,224,224,224
1000,619,619,818
1001,370,370,372
1002,214,214,214
1003,573,857,887
1004,301,301,301
1005,711,711,970
1006,64,55,64
1007,130,130,130
1008,686,891,686
1009,868,827,577
1010,0,0,0
1011,810,810,810
1012,428,612,523
1013,743,663,663
1014,813,623,696
1015,747,747,747
1016,544,585,438
1017,400,465,723
1018,742,742,771
1019,840,473,778
1020,904,904,904
1021,190,190,190
1022,739,891,544
1023,359,359,359
1024,506,506,506
1025,149,149,149
1026,727,727,727
1027,600,600,596
1028,64,64,63
1029,405,405,405
1030,48,48,48
1031,823,823,823
1032,173,173,158
1033,154,154,154
1034,793,552,552
1035,571,571,571
1036,670,670,670
1037,620,620,620
1038,213,213,213
1039,471,471,447
1040,71,71,71
1041,67,67,67
1042,807,807,807
1043,112,112,112
1044,573,573,573
1045,844,482,478
1046,574,574,574
1047,317,317,317
1048,538,538,698
1049,256,256,244
1050,852,852,852
1051,629,629,629
1052,291,291,291
1053,329,329,329
1054,841,813,865
1055,404,404,404
1056,434,434,434
1057,921,921,657
1058,681,508,787
1059,897,897,897
1060,510,510,510
1061,819,819,819
1062,227,256,227
1063,443,443,909
1064,368,368,368
1065,973,973,973
1066,915,915,915
1067,373,373,373
1068,326,326,326
1069,200,204,200
1070,415,415,415
1071,196,196,198
1072,899,899,899
1073,364,364,364
1074,846,846,619
1075,443,443,443
1076,254,254,254
1077,689,689,578
1078,197,197,197
1079,811,556,556
1080,936,936,936
1081,330,330,330
1082,205,205,224
1083,100,893,100
1084,315,313,313
1085,123,123,123
1086,681,681,681
1087,722,722,722
1088,263,672,259
1089,506,643,79
1090,679,679,456
1091,251,251,251
1092,748,748,748
1093,955,955,955
1094,441,441,441
1095,135,135,135
1096,489,489,852
1097,538,538,538
1098,641,641,641
1099,620,620,620
1100,491,428,792
1101,435,556,876
1102,278,278,278
1103,718,839,562
1104,225,225,225
1105,735,824,824
1106,704,704,704
1107,477,477,477
1108,988,988,988
1109,977,977,150
1110,305,305,305
1111,612,919,830
1112,395,395,395
1113,866,866,866
1114,203,199,203
1115,815,815,815
1116,538,538,470
1117,50,50,50
1118,412,704,412
1119,105,105,105
1120,62,62,60
1121,684,684,684
1122,875,875,875
1123,137,137,137
1124,301,301,301
1125,88,88,88
1126,309,309,309
1127,487,487,590
1128,383,383,383
1129,481,481,481
1130,231,231,230
1131,289,289,289
1132,735,735,910
1133,65,50,45
1134,708,698,649
1135,306,306,306
1136,336,336,336
1137,387,387,387
1138,553,553,553
1139,204,200,200
1140,481,530,481
1141,903,108,393
1142,811,531,590
1143,108,108,108
1144,257,257,222
1145,626,784,712
1146,145,145,145
1147,22,22,22
1148,52,52,52
1149,980,980,980
1150,760,509,728
1151,748,772,568
1152,415,731,816
1153,335,335,335
1154,717,717,656
1155,356,356,356
1156,306,306,306
1157,780,780,780
1158,581,581,581
1159,322,883,322
1160,592,592,592
1161,221,221,221
1162,660,569,888
1163,8,8,7
1164,401,401,401
1165,894,495,844
1166,285,539,163
1167,879,879,879
1168,761,844,508
1169,772,772,772
1170,79,79,79
1171,804,804,804
1172,862,542,439
1173,731,584,816
1174,842,433,982
1175,831,831,831
1176,813,813,909
1177,496,496,701
1178,541,541,541
1179,187,187,187
1180,220,220,220
1181,171,171,171
1182,553,553,553
1183,94,94,94
1184,660,660,867
1185,991,991,946
1186,701,701,701
1187,395,395,395
1188,603,603,603
1189,583,583,583
1190,463,876,876
1191,834,834,834
1192,78,78,78
1193,279,279,278
1194,173,173,253
1195,258,258,258
1196,395,395,395
1197,536,437,540
1198,597,597,597
1199,512,473,512
1200,622,622,622
1201,608,608,876
1202,243,243,243
1203,817,817,817
1204,906,664,648
1205,920,920,920
1206,891,906,891
1207,672,672,672
1208,778,478,492
1209,363,49,62
1210,239,239,239
1211,95,95,95
1212,575,575,575
1213,738,738,738
1214,674,674,674
1215,263,263,264
1216,671,671,898
1217,707,707,707
1218,145,145,145
1219,101,385,101
1220,222,222,222
1221,873,873,873
1222,267,267,267
1223,340,340,340
1224,208,208,208
1225,156,152,203
1226,40,46,40
1227,229,229,229
1228,994,994,994
1229,980,980,980
1230,583,583,583
1231,266,267,265
1232,577,577,577
1233,180,180,166
1234,690,690,690
1235,833,833,833
1236,30,30,30
1237,913,913,913
1238,904,876,126
1239,294,294,294
1240,992,992,992
1241,404,404,404
1242,196,196,198
1243,768,768,768
1244,691,830,830
1245,386,386,386
1246,95,95,95
1247,211,211,211
1248,203,203,203
1249,899,899,899
1250,38,38,38
1251,24,24,24
1252,294,294,294
1253,440,440,455
1254,816,816,816
1255,978,978,730
1256,557,663,405
1257,633,633,633
1258,6,6,6
1259,15,15,15
1260,219,212,212
1261,548,548,548
1262,828,900,809
1263,731,712,475
1264,298,298,298
1265,441,441,966
1266,165,165,165
1267,792,428,428
1268,439,439,439
1269,288,288,288
1270,39,40,40
1271,178,178,178
1272,532,532,532
1273,542,593,879
1274,732,732,732
1275,228,228,228
1276,4,4,4
1277,862,862,808
1278,617,451,905
1279,281,287,281
1280,641,641,641
1281,526,526,526
1282,873,873,873
1283,815,815,815
1284,459,459,445
1285,162,162,162
1286,489,825,825
1287,722,881,401
1288,771,771,771
1289,948,948,948
1290,897,648,556
1291,177,265,332
1292,530,530,409
1293,1,1,1
1294,429,429,429
1295,398,398,398
1296,668,668,668
1297,21,21,80
1298,415,415,931
1299,75,75,75
1300,987,987,987
1301,577,861,577
1302,144,144,144
1303,72,72,74
1304,222,222,222
1305,415,498,523
1306,154,154,154
1307,819,819,819
1308,992,992,992
1309,694,694,694
1310,300,300,300
1311,320,320,319
1312,298,298,298
1313,728,827,794
1314,597,597,597
1315,712,827,861
1316,132,132,132
1317,547,547,547
1318,647,647,647
1319,13,13,13
1320,65,65,65
1321,207,207,207
1322,530,530,530
1323,566,566,566
1324,20,20,20
1325,765,765,765
1326,894,894,651
1327,732,732,759
1328,263,151,187
1329,979,979,979
1330,768,768,768
1331,945,945,945
1332,485,485,848
1333,525,525,525
1334,276,276,276
1335,448,448,448
1336,871,871,484
1337,483,698,437
1338,205,205,224
1339,761,590,605
1340,538,538,538
1341,529,529,516
1342,702,702,702
1343,637,637,448
1344,68,68,66
1345,278,278,277
1346,275,275,275
1347,988,988,988
1348,907,907,907
1349,724,912,536
1350,530,711,551
1351,153,153,836
1352,220,220,163
1353,686,686,626
1354,283,283,283
1355,700,585,585
1356,458,458,458
1357,678,678,678
1358,866,866,779
1359,311,311,311
1360,467,467,467
1361,732,732,732
1362,553,553,553
1363,456,456,618
1364,526,526,664
1365,284,284,284
1366,79,79,318
1367,790,790,790
1368,738,738,883
1369,19,19,19
1370,162,162,161
1371,174,174,174
1372,697,549,843
1373,305,305,305
1374,163,163,163
1375,821,821,821
1376,38,38,38
1377,230,230,230
1378,48,48,48
1379,20,20,20
1380,416,702,416
1381,532,532,725
1382,383,383,383
1383,132,132,132
1384,767,767,767
1385,83,81,82
1386,962,962,962
1387,22,22,22
1388,780,780,780
1389,635,635,844
1390,112,112,112
1391,837,836,546
1392,41,41,41
1393,902,902,902
1394,418,710,709
1395,347,347,347
1396,749,749,749
1397,457,459,570
1398,175,175,175
1399,167,167,167
1400,255,255,255
1401,950,950,956
1402,302,302,302
1403,229,229,229
1404,113,113,113
1405,152,152,152
1406,349,348,348
1407,546,546,546
1408,192,192,192
1409,549,549,446
1410,628,628,628
1411,910,658,658
1412,270,270,270
1413,857,857,857
1414,591,885,892
1415,41,41,41
1416,905,885,452
1417,189,189,185
1418,554,554,554
1419,489,489,489
1420,718,718,483
1421,150,102,81
1422,128,128,84
1423,843,843,843
1424,385,385,101
1425,456,689,838
1426,621,869,576
1427,368,368,368
1428,322,322,322
1429,848,848,613
1430,628,628,628
1431,913,913,724
1432,596,596,587
1433,765,765,765
1434,918,918,571
1435,946,946,946
1436,990,990,990
1437,233,233,233
1438,618,618,567
1439,908,908,813
1440,686,740,680
1441,303,303,303
1442,224,224,224
1443,699,699,699
1444,192,184,182
1445,403,403,895
1446,160,226,226
1447,215,215,215
1448,857,857,564
1449,8,8,8
1450,12,12,12
1451,466,466,466
1452,725,725,725
1453,114,35,39
1454,386,386,386
1455,286,291,291
1456,385,385,385
1457,147,147,148
1458,580,580,580
1459,615,615,615
1460,447,622,872
1461,292,292,292
1462,740,686,740
1463,891,908,968
1464,510,510,510
1465,428,428,428
1466,716,716,716
1467,131,131,131
1468,539,285,281
1469,676,589,459
1470,631,865,509
1471,166,166,166
1472,701,701,701
1473,251,251,251
1474,36,37,37
1475,619,412,919
1476,320,320,319
1477,293,293,293
1478,728,728,862
1479,206,206,206
1480,285,285,285
1481,30,30,32
1482,406,406,406
1483,451,451,451
1484,693,693,693
1485,586,586,866
1486,753,799,706
1487,114,114,114
1488,20,20,20
1489,472,472,472
1490,75,75,77
1491,854,854,854
1492,164,164,164
1493,478,733,583
1494,747,747,747
1495,676,676,676
1496,923,923,921
1497,648,435,896
1498,767,767,629
1499,686,859,662
1500,452,452,452
1501,604,604,604
1502,445,445,639
1503,250,250,250
1504,653,653,653
1505,624,624,624
1506,411,411,411
1507,324,324,324
1508,104,363,298
1509,55,55,64
1510,232,232,247
1511,858,858,858
1512,132,132,132
1513,492,492,556
1514,297,297,297
1515,388,388,388
1516,650,740,570
1517,392,392,392
1518,882,470,613
1519,305,305,305
1520,495,894,894
1521,984,984,984
1522,173,173,253
1523,230,230,230
1524,625,625,625
1525,893,893,893
1526,306,306,305
1527,342,342,342
1528,634,634,634
1529,299,299,298
1530,643,643,887
1531,694,694,694
1532,857,406,406
1533,165,165,165
1534,598,598,598
1535,858,858,858
1536,129,129,129
1537,990,990,990
1538,241,241,241
1539,928,928,928
1540,421,904,789
1541,102,102,102
1542,285,281,282
1543,19,19,19
1544,77,77,77
1545,843,416,880
1546,336,335,33
1547,895,895,895
1548,855,855,855
1549,966,966,966
1550,323,323,323
1551,247,247,247
1552,496,496,496
1553,395,395,395
1554,174,174,174
1555,821,821,821
1556,76,76,76
1557,145,145,145
1558,790,790,790
1559,182,182,182
1560,218,218,218
1561,653,653,653
1562,733,733,919
1563,197,197,197
1564,125,125,125
1565,993,993,321
1566,184,189,591
1567,867,675,561
1568,521,521,521
1569,904,904,904
1570,46,44,623
1571,904,799,789
1572,82,82,82
1573,783,783,783
1574,601,578,514
1575,678,678,678
1576,217,217,217
1577,714,542,546
1578,287,287,896
1579,399,501,808
1580,710,767,623
1581,235,235,174
1582,520,520,520
1583,36,36,36
1584,789,789,789
1585,489,743,743
1586,672,672,672
1587,525,536,718
1588,334,334,334
1589,275,275,275
1590,655,837,650
1591,348,348,348
1592,81,364,364
1593,591,411,412
1594,799,799,894
1595,202,202,202
1596,706,489,706
1597,697,610,610
1598,549,443,549
1599,72,72,72
1600,16,16,16
1601,276,276,276
1602,547,547,705
1603,424,424,498
1604,562,562,562
1605,220,202,247
1606,603,603,603
1607,970,970,593
1608,357,357,357
1609,69,69,69
1610,989,989,989
1611,763,763,763
1612,87,87,87
1613,250,250,248
1614,170,169,169
1615,914,914,914
1616,610,610,797
1617,187,155,155
1618,124,122,124
1619,354,354,354
1620,577,577,577
1621,743,532,425
1622,390,390,390
1623,624,624,454
1624,501,660,796
1625,451,451,451
1626,498,498,737
1627,377,377,377
1628,816,816,816
1629,561,561,561
1630,434,431,750
1631,959,959,959
1632,953,953,953
1633,241,241,240
1634,798,798,798
1635,285,285,285
1636,859,859,901
1637,812,812,812
1638,657,657,836
1639,718,557,812
1640,716,716,716
1641,1,1,1
1642,765,887,743
1643,686,686,633
1644,52,52,52
1645,208,208,174
1646,179,179,179
1647,269,269,269
1648,873,873,873
1649,439,876,642
1650,519,882,480
1651,836,836,980
1652,158,158,158
1653,889,486,486
1654,8,8,8
1655,695,695,695
1656,327,327,327
1657,85,85,85
1658,761,844,480
1659,367,367,367
1660,967,967,505
1661,34,34,34
1662,124,124,123
