,file_name,pose,partial_view,object_blocking,person_blocking,multiple_objects,smaller,larger,brighter,darker,background,color,shape,texture,pattern,style,subcategory,list,person
2,ILSVRC2012_val_00021882.JPEG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True]",Mads
3,ILSVRC2012_val_00023283.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Mads
4,ILSVRC2012_val_00023750.JPEG,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False]",Mads
5,ILSVRC2012_val_00018867.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False]",Mads
6,ILSVRC2012_val_00030756.JPEG,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False]",Mads
7,ILSVRC2012_val_00021683.JPEG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[True, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False]",Mads
8,ILSVRC2012_val_00015410.JPEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Mads
9,ILSVRC2012_val_00010411.JPEG,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,"[False, False, False, False, False, True, False, True, False, True, False, False, False, False, False, False]",Mads
10,ILSVRC2012_val_00030117.JPEG,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"[False, False, False, False, True, True, False, False, False, True, False, False, False, False, False, False]",Mads
11,ILSVRC2012_val_00041922.JPEG,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,"[True, False, False, False, False, True, False, True, False, True, False, False, False, False, False, True]",Mads
12,ILSVRC2012_val_00036975.JPEG,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False]",Mads
13,ILSVRC2012_val_00026219.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Mads
14,ILSVRC2012_val_00025106.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",Mads
15,ILSVRC2012_val_00040676.JPEG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False]",Mads
16,ILSVRC2012_val_00007306.JPEG,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"[False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False]",Mads
17,ILSVRC2012_val_00017515.JPEG,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False]",Mads
18,ILSVRC2012_val_00003768.JPEG,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"[False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, True]",Mads
19,ILSVRC2012_val_00049179.JPEG,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,"[False, False, False, False, False, False, True, True, False, False, False, True, True, False, False, False]",Mads
20,ILSVRC2012_val_00039246.JPEG,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,"[False, False, False, False, True, True, False, False, True, True, True, False, False, False, False, False]",Mads
21,ILSVRC2012_val_00015178.JPEG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False]",Mads
22,ILSVRC2012_val_00009634.JPEG,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False]",Mads
23,ILSVRC2012_val_00046002.JPEG,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"[False, False, False, False, False, True, False, False, False, True, True, False, False, False, False, False]",Mads
24,ILSVRC2012_val_00003808.JPEG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False]",Mads
25,ILSVRC2012_val_00040913.JPEG,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"[True, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False]",Mads
26,ILSVRC2012_val_00049472.JPEG,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"[False, True, False, False, False, False, True, False, False, False, False, False, False, False, True, False]",Mads
27,ILSVRC2012_val_00030263.JPEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Mads
28,ILSVRC2012_val_00030540.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Mads
29,ILSVRC2012_val_00040002.JPEG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",Mads
0,ILSVRC2012_val_00001470.JPEG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False]",Nicki
1,ILSVRC2012_val_00030540.JPEG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False]",Nicki
2,ILSVRC2012_val_00025106.JPEG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",Nicki
3,ILSVRC2012_val_00018867.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Nicki
4,ILSVRC2012_val_00014415.JPEG,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"[True, True, False, True, False, False, False, False, False, True, False, False, False, False, False, False]",Nicki
5,ILSVRC2012_val_00030263.JPEG,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False]",Nicki
6,ILSVRC2012_val_00040676.JPEG,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",Nicki
7,ILSVRC2012_val_00049472.JPEG,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"[False, True, False, False, False, False, False, False, False, False, True, False, True, False, False, False]",Nicki
8,ILSVRC2012_val_00046002.JPEG,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False]",Nicki
9,ILSVRC2012_val_00015410.JPEG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False]",Nicki
10,ILSVRC2012_val_00030117.JPEG,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False]",Nicki
11,ILSVRC2012_val_00036975.JPEG,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False]",Nicki
12,ILSVRC2012_val_00015178.JPEG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"[False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False]",Nicki
13,ILSVRC2012_val_00007306.JPEG,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"[False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False]",Nicki
14,ILSVRC2012_val_00023750.JPEG,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False]",Nicki
15,ILSVRC2012_val_00039246.JPEG,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"[False, False, False, False, True, True, False, False, True, False, False, False, False, False, False, False]",Nicki
16,ILSVRC2012_val_00017515.JPEG,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"[True, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False]",Nicki
17,ILSVRC2012_val_00021882.JPEG,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,"[False, False, False, True, True, False, False, False, False, True, False, False, False, False, False, True]",Nicki
18,ILSVRC2012_val_00010411.JPEG,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False]",Nicki
19,ILSVRC2012_val_00023283.JPEG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"[False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True]",Nicki
20,ILSVRC2012_val_00003808.JPEG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",Nicki
21,ILSVRC2012_val_00003768.JPEG,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False]",Nicki
22,ILSVRC2012_val_00040002.JPEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Nicki
23,ILSVRC2012_val_00049179.JPEG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"[False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, True]",Nicki
24,ILSVRC2012_val_00026219.JPEG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False]",Nicki
25,ILSVRC2012_val_00030756.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Nicki
26,ILSVRC2012_val_00041922.JPEG,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,"[False, False, False, False, False, True, False, True, False, True, False, False, False, False, False, False]",Nicki
27,ILSVRC2012_val_00040913.JPEG,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"[True, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False]",Nicki
28,ILSVRC2012_val_00021683.JPEG,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"[True, True, False, False, False, False, True, False, False, False, True, False, False, False, False, False]",Nicki
29,ILSVRC2012_val_00009634.JPEG,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",Nicki
0,ILSVRC2012_val_00001470.JPEG,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"[False, False, False, False, False, False, True, False, True, False, False, True, False, False, False, False]",Joachim
1,ILSVRC2012_val_00030117.JPEG,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"[False, False, False, False, True, True, False, False, False, True, False, False, False, False, False, False]",Joachim
2,ILSVRC2012_val_00007306.JPEG,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"[False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False]",Joachim
3,ILSVRC2012_val_00030756.JPEG,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False]",Joachim
4,ILSVRC2012_val_00046002.JPEG,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False]",Joachim
5,ILSVRC2012_val_00023750.JPEG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"[True, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False]",Joachim
6,ILSVRC2012_val_00021882.JPEG,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]",Joachim
7,ILSVRC2012_val_00010411.JPEG,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"[False, False, False, False, False, True, False, False, False, True, True, False, False, False, False, False]",Joachim
8,ILSVRC2012_val_00003808.JPEG,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False]",Joachim
9,ILSVRC2012_val_00030540.JPEG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False]",Joachim
10,ILSVRC2012_val_00040676.JPEG,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,"[False, False, False, False, False, True, False, True, False, True, True, False, False, False, False, False]",Joachim
11,ILSVRC2012_val_00036975.JPEG,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"[True, True, False, False, False, False, True, False, False, False, True, False, False, True, False, False]",Joachim
12,ILSVRC2012_val_00015410.JPEG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",Joachim
13,ILSVRC2012_val_00021683.JPEG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[True, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False]",Joachim
14,ILSVRC2012_val_00030263.JPEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False]",Joachim
15,ILSVRC2012_val_00017515.JPEG,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"[True, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False]",Joachim
16,ILSVRC2012_val_00026219.JPEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Joachim
17,ILSVRC2012_val_00018867.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Joachim
18,ILSVRC2012_val_00025106.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",Joachim
19,ILSVRC2012_val_00039246.JPEG,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,"[False, False, False, False, True, True, False, False, True, True, True, False, False, False, False, False]",Joachim
20,ILSVRC2012_val_00023283.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Joachim
21,ILSVRC2012_val_00003768.JPEG,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,"[False, False, False, False, True, True, False, False, False, False, False, True, False, True, False, False]",Joachim
22,ILSVRC2012_val_00041922.JPEG,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False]",Joachim
23,ILSVRC2012_val_00009634.JPEG,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",Joachim
24,ILSVRC2012_val_00049472.JPEG,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False]",Joachim
25,ILSVRC2012_val_00040913.JPEG,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"[True, False, False, False, False, True, False, False, False, False, True, True, False, False, False, False]",Joachim
26,ILSVRC2012_val_00040002.JPEG,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"[False, True, True, False, False, False, False, False, False, True, False, False, False, False, False, False]",Joachim
27,ILSVRC2012_val_00015178.JPEG,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,"[True, False, False, False, True, False, False, False, False, True, True, False, False, False, False, False]",Joachim
28,ILSVRC2012_val_00014415.JPEG,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,"[True, True, False, False, True, True, False, False, False, True, False, True, False, False, False, False]",Joachim
29,ILSVRC2012_val_00049179.JPEG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False]",Joachim
0,ILSVRC2012_val_00001470.JPEG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"[False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True]",Spyros
1,ILSVRC2012_val_00030117.JPEG,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False]",Spyros
2,ILSVRC2012_val_00025106.JPEG,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"[False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False]",Spyros
3,ILSVRC2012_val_00049179.JPEG,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"[False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False]",Spyros
4,ILSVRC2012_val_00003768.JPEG,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"[False, False, False, False, False, True, False, False, False, False, False, True, False, True, False, False]",Spyros
5,ILSVRC2012_val_00015178.JPEG,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,"[False, False, False, False, True, False, False, False, False, True, False, True, True, False, False, False]",Spyros
6,ILSVRC2012_val_00021882.JPEG,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"[False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, True]",Spyros
7,ILSVRC2012_val_00049472.JPEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Spyros
8,ILSVRC2012_val_00021683.JPEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Spyros
9,ILSVRC2012_val_00007306.JPEG,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"[False, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False]",Spyros
10,ILSVRC2012_val_00040002.JPEG,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"[False, True, False, False, False, False, False, True, False, False, False, False, False, True, False, False]",Spyros
11,ILSVRC2012_val_00009634.JPEG,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"[False, True, False, True, False, False, False, False, False, True, False, False, False, False, False, False]",Spyros
12,ILSVRC2012_val_00039246.JPEG,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"[False, False, False, True, False, False, False, False, True, True, False, False, False, False, False, False]",Spyros
13,ILSVRC2012_val_00030540.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Spyros
14,ILSVRC2012_val_00023283.JPEG,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False]",Spyros
15,ILSVRC2012_val_00026219.JPEG,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False]",Spyros
16,ILSVRC2012_val_00041922.JPEG,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False]",Spyros
17,ILSVRC2012_val_00040913.JPEG,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[False, True, False, False, False, True, False, False, False, False, False, False, False, True, False, False]",Spyros
18,ILSVRC2012_val_00003808.JPEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Spyros
19,ILSVRC2012_val_00014415.JPEG,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,"[False, True, True, True, True, False, False, False, False, True, True, True, False, False, True, True]",Spyros
20,ILSVRC2012_val_00010411.JPEG,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"[False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, True]",Spyros
21,ILSVRC2012_val_00023750.JPEG,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False]",Spyros
22,ILSVRC2012_val_00018867.JPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False]",Spyros
23,ILSVRC2012_val_00036975.JPEG,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False]",Spyros
24,ILSVRC2012_val_00017515.JPEG,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"[True, False, False, False, True, True, False, False, False, True, False, False, False, False, False, False]",Spyros
25,ILSVRC2012_val_00015410.JPEG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"[False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False]",Spyros
26,ILSVRC2012_val_00040676.JPEG,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"[False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, True]",Spyros
27,ILSVRC2012_val_00030756.JPEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",Spyros
